Model,Gene,Gene_display,Program1,Program2,Program3,Program4,Program5,Program6,Program7,Program8
PCA,N900_RS00425,eamA_1,0.24921098133888941,-0.6866794414967059,-2.6275358724174898,-0.6805823030888174,-0.009896409618289276,-2.2741999265506565,-0.128798030027238,-1.677463453384711
PCA,N900_RS00430,rmuC,-0.8280553297023121,0.5629515634764907,-2.0123487413750016,1.8389956830249878,-1.1964522254021543,2.023886229261421,-2.1178732743851825,-1.1313148945154865
PCA,N900_RS00440,ubiJ,0.6210378195445609,-1.9976751878424737,0.4537335517597571,0.7426856713989376,-0.30727363539305397,0.7463816944683581,1.7773592838850762,1.3414860093101997
PCA,N900_RS00450,tatA,-0.8690503376560001,-0.7810774311750084,1.6026333188542365,-1.2068410402010188,0.8740198328122365,-1.7244412155949367,0.34944212662108953,0.6796617275028958
PCA,N900_RS00455,tatB,2.592916881546447,-2.017769188274045,-1.5043885278197946,0.05607122959698496,-0.8547842950557435,0.207172618483488,0.5640062636515355,-0.7283283927732778
PCA,N900_RS00460,tatC,1.0504429331039935,-1.4646524552301514,2.3680158779278306,0.4034729283586205,2.2466044761183754,0.09051798944104927,1.7047341959296967,-0.6005839044433983
PCA,N900_RS00465,ccp,1.3638779850524223,-2.171166452705641,-1.4853000581334523,0.8516804711504808,-2.2603608771874835,-1.2058429502374075,0.15005125371857886,-0.4888614255921608
PCA,N900_RS00470,dinF,1.2811850490225938,-0.15439204884373353,-1.5611859047616614,-0.2702901436760601,2.1712254101876,0.2401854191856463,1.2872739429066569,0.3181225691206102
PCA,N900_RS00475,class I SAM-dependent methyltransferase_2,-0.3160463111504028,1.733269594824575,-0.9365552213377788,-1.8192696661679957,0.14350201361015777,-1.0538742107913222,0.20064562510086126,0.13037916101565358
PCA,N900_RS00480,lexA,0.06911916929859885,1.4310072315304991,-0.05664114951244877,-1.5738718741853583,1.5792105824657332,-0.9485499993312156,-0.9887660826603708,-1.7527969876541534
PCA,N900_RS00485,plsB,0.01683834690730368,2.395878565286874,-1.529478576732253,-2.24280720204591,-0.6271267776283256,1.7895124927622361,1.099653447188654,-0.23228745386052746
PCA,N900_RS00490,ubiA,2.804954616997679,3.2893129941661083,0.6806792352039887,-0.6380836973568784,0.5861998062615713,-0.6928881310089401,0.1937703484828493,0.8040584419215877
PCA,N900_RS00495,chorismate lyase,0.5895018724153487,-2.884702446069699,1.2449551246676083,1.4557346756155365,0.9712316959987263,-0.364135060252714,0.6117336661142576,1.4653466165835518
PCA,N900_RS00505,fliL_2,-3.2655271190195996,-0.049052017525614056,0.8054240848320537,-0.5826291552302938,-2.5357264424816552,0.4911073045902438,2.066348278147674,-0.41465185737571325
PCA,N900_RS00510,methyl-accepting chemotaxis protein_4,-1.6342421845817625,-0.6757053194657898,-1.560940479297077,0.264602566662699,-2.4359144455486694,0.013366982558837393,-2.0004239901092156,-0.4158564883483667
PCA,N900_RS00515,glpG,2.2220368304499196,-0.8026738476743471,1.8163485767432679,0.5851914818660569,-0.9248823818123154,-0.17768347823634079,-0.06848868304075517,-0.9365544948513722
PCA,N900_RS00520,glpE,-1.7547766616942424,0.6900751320495211,-1.7578421187145248,0.05577219128853472,-1.3257112268849442,-1.0909265459144293,-2.5990905628290024,-1.1281867413323587
PCA,N900_RS00525,VC_0101,-5.701615814379237,-0.3118236386840787,-0.9154152715401009,1.454087296015933,-0.45105229411264347,-0.2953421631208508,-0.9428545879044707,0.4986313406980574
