Gene,Gene_display,CPVAE1,CPVAE2,CPVAE3,CPVAE4,CPVAE5,CPVAE6,CPVAE7,CPVAE8
N900_RS10845,tRNA1(Val) (adenine(37)-N6)-methyltransferase,1.3672509,0.6385021,-0.91582394,-0.106248274,-0.6701834,1.1365876,-1.2571279,0.9603148
N900_RS10850,srmB,3.2438731,0.1606262,0.48010752,0.2161411,-1.3233973,1.0119134,-0.7358854,-0.606912
N900_RS10855,prfC,3.0934627,2.9412572,-1.6302255,1.9649415,-1.2716832,-1.2550222,0.07430575,0.7771375
N900_RS10880,VC_2462,5.1947336,2.225209,-0.73364264,0.5868383,0.43043962,-1.5436085,0.59891653,0.5963717
N900_RS10885,flhD,0.6135664,2.3044,-4.2537236,-0.23700765,-0.9755938,-2.4443622,0.78297484,3.7362742
N900_RS10890,flhC,-0.43141413,2.7295916,-0.78873414,-1.0776434,-2.4014275,0.7438516,-0.18320307,1.1574551
N900_RS10895,eexS,0.3229128,2.785855,-0.50554377,-1.6552066,-2.113134,-2.6717463,-0.993906,0.8568404
N900_RS10900,trag,1.9314039,2.8259056,-3.1601498,-1.7127799,-0.45373252,-3.8287783,-0.3780514,3.048288
N900_RS10905,trah,-2.6449327,-0.3060523,0.46988684,-3.0470917,-0.5154469,0.44609612,-0.49229702,-0.8190201
N900_RS10910,dnaJ,-3.0407968,0.38708732,-1.3593405,-0.95534426,-0.08544742,-1.4667172,0.6210644,2.031356
N900_RS10915,xerC_2,4.8452983,3.6956394,-2.4197628,0.48441517,-0.63291764,-0.6009894,0.16637331,2.9138799
N900_RS10920,dfrA1,1.2691178,2.0411396,-2.9846215,-2.5194771,0.8045865,-3.108435,0.26370302,1.8059449
N900_RS10925,luxP,-0.14807509,1.4832321,-0.68355435,0.03091421,1.4690862,-0.9548112,2.0750945,1.6276416
N900_RS10930,XRE family transcriptional regulator_7,0.118506804,3.044282,-4.0758977,-0.047441054,-0.25706896,-2.9589097,0.5795331,2.6390991
N900_RS10935,VC_A1057,4.334842,3.6624317,-1.4116222,0.3858144,-0.13132906,-1.9320416,0.61579525,2.9247365
N900_RS10940,AraC family transcriptional regulator_3,2.9124115,3.825699,-4.3566194,0.061892867,-0.48282978,-4.186467,0.978615,3.4078867
N900_RS10950,bamC,1.6015186,3.87275,-1.2535357,-0.1888232,-2.315144,-0.10390073,0.39286178,2.1623962
N900_RS10955,primase,1.4006116,4.0919228,-2.383344,-1.1969149,-0.8977324,-0.47877616,1.081245,2.4886155
N900_RS10960,VC_A0025,0.98012394,1.602607,-3.818782,-3.107689,-1.2914493,-3.0655289,0.09919336,2.1987944
N900_RS10965,radC_1,3.0234942,4.0525503,-3.5916567,-0.07577058,-0.07803744,-3.2034037,1.1225735,2.721699
N900_RS10970,VC_A0103,3.3077607,3.6581051,-3.982325,-0.12219577,0.19951782,-4.591549,1.0778178,2.1899621
N900_RS10975,hutI,1.1156968,1.8930305,-2.169697,-1.9897357,-0.92457235,-0.76472074,-1.4155608,1.6429529
N900_RS10980,cds1,3.5000665,3.692125,-2.4454458,0.95973086,0.28557757,-3.5330424,0.55694896,2.4150352
N900_RS10985,hisA,2.738133,3.7720163,-3.6621206,-1.5548391,-1.0530604,-3.861381,0.9022627,1.2908397
N900_RS10990,cobS,2.3465178,3.9106238,-4.0224905,0.04370273,-0.7916155,-2.6252642,0.88046616,3.0511093
N900_RS10995,endonuclease,2.6086893,3.0321896,-3.4222102,-0.36820486,-0.4766602,-1.2240058,0.37059993,3.690055
N900_RS11000,bet,1.5998375,3.8497705,-3.9772062,-0.97674745,-1.3837392,-3.0922754,-0.51510257,2.7959452
N900_RS11005,ssb_2,-0.40926826,2.2527893,-1.5734391,-0.07189969,0.21237421,-0.51912946,1.2712481,1.4976708
N900_RS11010,VC_1515,-0.07160394,1.4106028,-0.031161807,-1.5506386,1.6683915,-0.35887787,0.7698042,1.2383837
N900_RS11015,VC_1161,1.3429167,3.3956003,-1.7111278,-0.804511,-1.3104911,-2.5768816,0.8220489,0.82609665
N900_RS11020,endA,4.5065126,3.5626087,-0.7118049,0.3733503,-0.18595427,-2.5605605,0.56891763,1.5550644
N900_RS11025,AAA family ATPase,0.8315309,3.8521144,-2.548134,-1.5067152,-1.5243467,-1.0625844,-0.3807567,1.3367437
N900_RS11030,IS21 family transposase,1.4196535,4.737071,-3.1054227,-1.5906547,-1.4007099,-3.062685,1.0679979,2.243952
N900_RS11035,istB,-1.4849212,1.7168489,-1.7090626,-2.3917027,-2.6282072,-1.4794059,-0.20172653,1.7440597
N900_RS11040,msbA,1.7622894,3.5715656,-2.1767182,-1.7143229,0.18848097,-5.3375173,0.92224187,1.5456696
N900_RS11045,tran,2.296938,3.91212,-2.6331825,-0.8508967,0.06990349,-2.8309312,1.197367,1.4117815
N900_RS11050,trau,-1.0297747,2.1371317,-2.3861415,-0.41320994,-0.3157747,-1.1791638,1.0202794,2.9694412
N900_RS11055,VC_1516,2.356722,3.657866,-2.860017,-0.44982675,-1.929691,-0.9656576,0.039579943,2.451332
N900_RS11060,TrhF,1.8592533,4.423715,-1.1183009,-2.0582044,-0.9181217,0.8607496,0.9984967,1.7260166
N900_RS11065,VC_2376,3.575483,4.3626013,-2.4999642,-0.17294568,-1.8146102,-1.0000054,0.66754204,2.0841885
N900_RS11070,traC,-0.6248915,-0.8138999,-0.015322439,0.061794296,1.2647587,0.99343693,-0.5422793,0.29023322
N900_RS11075,dsbC_2,2.6604087,4.0206327,-3.7957344,-0.41259727,-1.9575734,-3.877726,0.5165414,2.9907198
N900_RS11080,pyrE,1.2543498,1.996211,-3.9617019,-0.697187,-0.059171032,-3.5682719,1.5602965,2.8830552
N900_RS11090,VC_0914,3.3269942,3.9626577,-3.8174818,0.64624494,-0.34304738,-3.833476,0.9829784,1.7778682
N900_RS11095,traV,2.76327,3.051205,-3.6202128,-0.9902759,-0.18458602,-3.067709,0.77295005,2.494673
N900_RS11100,TraB,1.2606589,2.9837039,-0.46953192,-0.85783625,-0.5933482,-0.08208023,0.62117016,-0.64053893
N900_RS11105,trak,4.2616243,3.5380056,-2.121941,0.42765996,0.023584083,-2.583353,0.20308271,2.9045982
N900_RS11110,traE,0.7081027,2.3392694,0.83014905,-2.4518228,0.34321752,1.9285071,1.4337273,1.3915111
N900_RS11115,traL,-0.08016233,0.5698025,-0.8507999,-0.26137173,-0.5778367,0.49309963,-0.5851605,0.7319203
N900_RS11120,ompU,1.9527831,4.119571,-2.1101031,0.58840805,-0.80332303,-1.2924943,0.35791737,1.6507812
N900_RS11125,VC_0604,3.20863,3.551386,-3.0030358,-1.2866807,-1.5488243,-1.5975689,-0.0057215877,2.547618
N900_RS11130,VC_0282,1.8699872,4.0850873,-1.4672041,-1.6077504,-0.6475738,-1.7937541,0.5901535,0.8597924
N900_RS11135,VC_A0809,3.496918,4.257558,-4.7148843,-0.42584062,-0.9841726,-3.9218202,0.71262014,3.3577156
N900_RS11140,traD,1.9781239,3.8569398,-2.014917,-1.1854315,-0.491938,-1.3156697,0.21433893,2.1821198
N900_RS11145,phosphohydrolase,-0.34703833,1.374064,-1.0663328,-2.3506377,-1.3784072,-0.54626995,0.20304379,1.5611334
N900_RS11150,abortive infection protein,1.0577749,1.6212152,-2.0145204,1.0731926,-1.1744218,-0.9811422,1.8946458,3.038984
N900_RS11155,VC_0667,-1.1940696,2.9377005,-2.1363552,-0.6187008,-3.0185437,-2.3331516,-0.7118956,1.1692083
N900_RS11160,brxL,1.9185317,3.1096377,-4.973059,0.2794964,-0.69161916,-4.579371,1.2207333,4.010319
N900_RS11165,pglz,-2.091011,-0.059818387,-0.16871512,-1.0022702,0.3223041,0.17136621,1.146021,1.4098622
N900_RS11170,pglX,-0.6036778,3.4617252,-2.0915976,-2.1533418,-1.3912444,-2.045238,0.96387786,1.8426023
N900_RS11175,brxC,1.5509351,4.3376102,-1.0175854,-1.1067029,-0.5088793,0.48872456,0.36571255,1.1650801
N900_RS11180,VC_1161,2.8276234,3.1339707,-2.4964075,-0.19763306,-1.1186701,-1.8414443,0.19933677,1.6800811
N900_RS11185,VC_0104,1.4791188,-1.1738772,-0.21220157,0.9020528,1.0059083,0.48368835,0.6225378,0.83192664
N900_RS11190,VC_1772,2.1915824,1.259942,-1.177568,-1.5701387,-2.0577395,-0.048036188,0.4920669,2.1075184
N900_RS11195,VC_0282,4.5179067,2.7245617,-1.365355,1.2705251,-1.7089516,-0.16534117,0.9401048,1.6879544
N900_RS11200,dinG_2,0.15366018,2.141281,-3.5486596,-1.1729715,-0.7428553,-3.3687296,0.8672019,2.6633973
N900_RS11205,N900_RS11205,3.0332205,3.3254895,-2.0695794,-2.3343117,-1.529559,-3.3616548,0.52714235,2.555589
N900_RS11210,umuD,1.850997,2.3567781,-2.2800288,-0.93233913,-0.41387853,-3.864858,0.22324419,2.5669348
N900_RS11215,umuC_1,-0.2404593,2.2900445,-1.4003845,-1.2071835,0.12179248,-0.66898197,0.10991757,0.6484558
N900_RS11220,Pseudogene_N900_RS11220,-1.3192426,1.8995858,-0.23012492,-1.7907307,-0.07182253,-0.34092963,1.572242,1.1171609
N900_RS11240,sul2,-2.068999,1.3065006,-2.1252754,-0.50335693,0.43050376,-2.61169,1.063371,2.080431
N900_RS11245,aph(3'')-Ib,0.28961158,2.0426502,-0.4259376,0.0719361,0.36444524,-0.5641664,0.056729496,0.99816567
N900_RS11250,aph(6)-Id,-0.26246974,0.799776,-1.3706816,0.5769166,0.701051,-1.7242873,1.377205,2.0631497
N900_RS11255,IS91 family transposase_2,2.346401,1.9455411,-0.9221825,0.1480641,-0.7320132,-0.8038732,0.65772706,0.85332125
N900_RS11260,hdfR_2,1.5845858,2.702263,-1.4491446,-0.4548627,-1.7313918,-0.25055382,1.3595908,1.9283721
N900_RS11265,floR,2.566852,3.712144,-1.2007333,0.4722526,-0.24717993,0.38786677,0.89853466,2.4125617
N900_RS11270,VC_A0093,1.3131726,2.0666218,-3.3884206,0.8676292,-1.141121,-1.3838073,0.2679924,2.8785567
N900_RS11275,IS91 family transposase_1,0.624578,1.9273329,-1.1341347,-2.0522237,-2.0480602,0.8200968,-1.310785,1.5880183
N900_RS11280,VC_0618,0.94820315,3.178745,-2.0488415,1.3787824,-1.1021256,-2.192899,1.2544647,2.2753768
N900_RS11290,Pseudogene_N900_RS11290,1.0198442,2.9326675,0.38600352,-1.98666,-0.4695091,-3.3320007,-0.23720443,0.117020614
N900_RS11295,umuC,0.9287321,2.9480135,-2.0243733,0.007434599,0.30192798,-3.4126408,2.337871,1.0265106
N900_RS11300,mobI,-0.389198,1.6918647,-2.3072808,0.4227535,1.4695745,-4.171929,0.4275246,0.76976824
N900_RS11305,stba,-1.1557146,1.8782564,-0.17420873,-1.8048478,1.0413007,-2.425658,0.55714846,1.2697067
N900_RS11310,VC_1059,-2.2632263,1.4278951,-0.060316056,-0.9623231,1.3791217,-0.5440872,0.34264806,0.80528855
N900_RS11315,intS,-2.726985,1.4734479,-2.025432,0.15990609,0.4401255,-3.1831584,0.6129536,1.8308182
N900_RS11320,DNA mismatch repair protein,-0.95871127,1.0677295,-3.8976953,-1.3529962,-0.37675372,-4.296991,0.1764484,2.6647215
N900_RS11325,VC_1785,-1.0049751,-0.40405723,-0.19197986,2.208039,0.3745049,-0.8207766,-0.073172554,0.64703345
N900_RS11335,rimI,4.494079,3.5998585,-3.5936208,-0.53875136,-0.77174485,-3.1745324,0.677931,0.9439599
N900_RS11345,N-acetyltransferase_2,4.695165,3.8319645,-3.3711154,-1.5981934,-0.6183429,-2.228629,1.1408054,1.2262763
N900_RS11350,ubiT,5.0208006,3.0064478,-2.2975078,-0.39310962,-1.0872786,0.50628406,0.45563558,2.1190577
N900_RS11355,bifunctional diguanylate cyclase/phosphodiesterase_1,2.7167609,2.4092298,-3.2009876,-0.37740025,0.6688677,-1.4166086,0.99079424,3.1675978
N900_RS11360,ubiU,2.4241147,2.207563,-4.112152,-0.80860895,-0.77645147,-3.5922818,1.2827319,3.194864
N900_RS11365,ubiV,3.4670289,2.1543968,-0.47734675,-1.6317327,-1.6042557,1.4785272,0.42918128,0.8794217
N900_RS11370,vcrM,4.2198477,3.444063,-1.9724993,-1.3709412,-0.56406295,-0.55957264,0.13124713,2.7014294
N900_RS11375,MarR family transcriptional regulator,0.7687132,1.9665287,-1.5441093,-2.3455272,-2.2512624,-0.313062,-0.21297011,1.1243488
N900_RS11380,nlpI,4.945425,3.9127443,-2.2126346,0.6332668,-0.9606739,-0.8121557,0.06311863,1.0363312
N900_RS11385,pnp,6.461872,1.6919137,0.20064014,0.14595088,0.4331644,-0.443521,0.075936384,-0.3040429
N900_RS11395,truB,2.091409,0.904715,-2.1325688,-1.8809515,-0.74452436,-1.657328,0.49027708,1.3181686
N900_RS11430,secG,6.713315,1.664928,0.14903969,0.0022668652,0.4386364,-0.50249666,0.06906738,-0.26048553
N900_RS11435,VC_A0889,3.4265256,1.4488857,0.27016035,-1.1563069,0.05922863,-0.97752553,-1.1446252,1.1835886
N900_RS11445,folP,-2.1019707,1.5953825,-1.7562054,0.23258078,-0.82926285,-2.6694398,-0.33414596,1.3494676
N900_RS11455,rlmE,3.6746123,3.546457,-0.053991877,0.7349982,-1.3566362,1.2692429,0.29776567,0.65321034
N900_RS11460,yhbY,3.366124,2.0757613,-4.157975,-0.27720195,-0.65455985,-4.2746572,1.3927137,2.3935175
N900_RS11465,greA,3.628572,2.2265062,0.48641697,-2.45672,-0.35082582,0.021222673,-0.21237537,1.4678301
N900_RS11470,ompU,0.6548758,1.6536182,-0.8574627,0.085120305,-0.1808376,-0.8002462,-0.1833405,0.112647995
N900_RS11475,dacB,4.270655,1.3368058,0.58808714,-1.9689624,-0.360711,0.40996298,-0.084867574,1.6080031
N900_RS11485,mepM_1,1.0136904,2.3001385,-1.7808084,-2.2649784,0.84376264,-1.8359889,-0.3288241,0.64113563
N900_RS11490,vexF,4.0376716,3.3377879,-2.8646731,-0.30827466,0.3951513,-1.6316997,1.3992809,1.4821653
N900_RS11495,vexE,3.9681656,3.2607121,-3.3782523,-0.8527989,-0.29643396,-2.3925407,0.8195141,1.2855873
N900_RS11520,ydiK,3.1950371,3.008074,0.6818189,-0.24732608,0.8028872,-0.49800426,0.25992852,1.8643335
N900_RS11525,rsmC,2.1368465,2.7776685,0.44655955,-1.5179878,0.74035966,0.5983609,1.097969,-0.6566996
N900_RS11530,chiS,5.012232,3.0660582,-0.945023,0.41584554,-0.68590593,-3.3029609,0.032195054,1.541202
N900_RS11540,ABC transporter substrate-binding protein_1,2.7007103,3.4109066,-2.8175232,0.7663738,0.6607088,-2.2338526,0.5252729,2.075036
N900_RS11545,dppB_1,4.189621,3.8111467,-0.28890494,-1.4078372,-0.5469395,-1.8782427,1.0424231,0.70489293
N900_RS11550,dppC_1,4.495363,3.6265726,-1.4214393,-0.109054334,-0.07596105,-2.6015244,-0.23010615,1.7428622
N900_RS11555,oppD_2,5.010853,2.5213933,-1.4736514,-0.51465887,-1.020805,-1.422918,-0.28233156,1.0144019
N900_RS11560,oppF_2,4.5178647,2.7151816,-2.5231593,-0.22874674,-0.55346763,-0.73110723,0.73075956,1.725223
N900_RS11565,endoglucanase-related protein,4.121703,3.5252433,-1.6290984,-1.4357754,-2.134672,-1.8124278,0.5968181,0.38947925
N900_RS11570,N-acetylglucosamine kinase,2.7496283,2.7772336,0.5114683,-1.4831764,-1.3547267,-0.042409167,0.31655392,-1.2856458
N900_RS11575,exoI,3.5402257,3.0748744,-1.7178226,-0.9249111,-0.36097446,-0.61873055,0.419034,0.13050476
N900_RS11580,chbP,3.6507666,2.6818488,-3.2087395,-0.83728665,-0.43725917,-1.1929865,0.417622,2.422231
N900_RS11585,pgm_2,2.3204718,3.0181973,0.35360017,-1.4311261,-1.8551893,0.07394136,-0.16729255,-1.6474687
N900_RS11590,phnT,1.8969883,4.507544,-0.73869765,-1.5097848,-1.2823771,0.06893167,0.7474939,1.2768234
N900_RS11595,iron ABC transporter permease,3.4510484,1.6843153,0.48014784,-0.82033074,0.18005133,2.130119,0.30667046,0.8714703
N900_RS11600,futA1,3.7911131,3.5947065,-1.8748407,-0.6660481,-0.9980078,-0.6216273,-0.27704614,2.521433
N900_RS11605,amtB,1.3860282,2.3309455,-1.5901947,0.35199803,-1.2155018,-2.4749691,2.001312,0.18781185
N900_RS11610,glnK,-1.0493977,1.5057867,-4.0972295,-0.005973462,-1.5698739,-3.5230398,0.012951747,2.9765985
N900_RS11615,VC_0605_BLAST,0.58160424,0.8985948,-0.5526213,-0.3727964,-0.91644025,-0.88831043,0.27391332,0.37828577
N900_RS11625,VC_0603,-1.2792722,-1.9149209,-0.53914154,2.0223112,0.21365392,-0.5156935,-0.5888649,-0.56376415
N900_RS11630,mrcB,1.2374219,0.75688785,-1.235176,-0.71270204,-1.5496075,0.3013831,-0.4596559,0.4120996
N900_RS11635,hrpB,2.4138398,1.8130395,0.28386325,-0.67341185,0.38863805,-1.3185894,0.46667144,-0.88183594
N900_RS11640,alpha/beta fold hydrolase,2.8760815,2.3652947,-2.4603136,0.26261857,-1.1764042,-1.5747929,0.5331418,0.8571076
N900_RS11645,sfsA,3.2337475,3.0321548,-1.9706284,0.619153,-0.26175433,-1.0678501,-0.41263673,2.8317194
N900_RS11650,dksA,4.091857,1.5838273,-1.5338295,-2.4810054,0.7103635,-2.4414644,-0.22310728,0.23862189
N900_RS11655,gluQ,2.1844132,3.9275806,-3.1508958,-0.8790494,-0.78221786,-1.4518669,1.0972555,2.5702124
N900_RS11660,pcnB,-0.826048,1.507436,-0.6424378,-3.4205976,-0.5571542,-0.8822991,0.09407126,-0.031588607
N900_RS11670,panB,6.655585,1.6102948,0.16574188,0.15760386,0.4366059,-0.4121357,0.06542788,-0.28602305
N900_RS11680,yadH,4.5795197,3.1813686,-1.0980232,-1.032026,-0.65127933,-0.8469244,0.6867638,0.38643023
N900_RS11685,yadG,3.971814,1.8726308,-0.6301161,-1.9225409,-0.98554826,0.9253306,1.0787178,1.054409
N900_RS11690,bicA,3.4940035,3.5768652,-1.08308,-0.8395819,-0.6589402,-0.88396835,0.21621105,2.751689
N900_RS11695,can,4.1240377,2.509169,-0.98788816,-0.49236363,-1.1869856,-0.22731195,1.8187773,1.9482323
N900_RS11700,hpt,0.24132915,1.8993952,-0.8219236,-0.1733444,0.60549104,-0.31572393,0.32975978,0.5784708
N900_RS11705,luxR_2,2.8386242,3.0891068,-1.6486148,0.81817955,-0.059989158,-2.3871078,0.2902353,2.7295244
N900_RS11710,rsmI,-0.94940734,-0.012526222,0.13553938,2.2896178,-1.9576607,0.4671226,-1.0415772,-0.46363273
N900_RS11720,VC_0580_BLAST,3.1032095,3.473545,-3.7755878,-0.98101115,-1.8648447,-2.1127007,0.2257097,2.4520874
N900_RS11730,"hemolysin, putative",0.028955676,2.0066798,-1.7654891,-0.8912792,-1.3588568,-0.25289804,-0.07850844,0.6948502
N900_RS11735,sspB,1.132127,0.42821667,2.3559728,-0.0040662475,0.6289686,-2.461154,-0.53372264,0.8525869
N900_RS11740,sspA,6.410702,1.5956715,0.15502225,-0.026610183,0.39147598,-0.4406377,0.058495536,-0.28442833
N900_RS11745,petC,1.444043,1.6906817,-2.4030454,-0.82460403,0.7010168,-1.3897269,-0.21053082,1.638585
N900_RS11750,petB,2.7815886,1.3167019,-2.6727185,-0.17096695,-0.32680795,-0.8476258,-0.9345036,1.4745617
N900_RS11755,petA,3.9201682,3.5385382,-2.171375,-0.094977275,0.09290266,-1.091254,0.49075696,1.9315245
N900_RS11775,zape,2.3082066,2.1407373,-1.7601099,-0.5128346,-0.44605044,-3.5861015,0.4389762,2.6348486
N900_RS11780,yhcB,-1.4634024,1.8722973,-2.3385596,0.80415726,1.6864647,-3.6120334,0.0032026768,1.3302889
N900_RS11785,degq,4.368618,3.2035365,0.8638592,0.5388139,-0.7174294,-1.058087,-0.13387848,0.114893764
N900_RS11820,ypjd,2.4256308,1.850446,-1.125266,-0.2805285,-1.8512603,-0.45658088,0.42545655,1.2736682
N900_RS11825,yfjD,4.6944213,3.3276348,-0.4457902,0.3215823,0.27557436,-1.3865829,0.4583511,1.5815595
N900_RS11830,luxS,3.4003453,3.5167742,-4.093081,0.21018094,-0.7238889,-2.3161645,0.2722248,2.8962693
N900_RS11835,gshA,5.9153256,1.721561,0.65912884,-0.791572,-0.20607369,1.3829546,-0.12651202,-0.41854647
N900_RS11840,"protease, insulinase family/protease, insulinase family",4.0788155,1.0874723,-2.9758286,-1.4096776,-0.9618859,-1.6048816,0.4990156,2.429118
N900_RS11845,yqaA,1.7665565,2.9215126,0.010974687,-1.1144395,-1.7858104,0.5197094,-1.3141596,-0.09804792
N900_RS11850,qorA,5.865232,3.3492606,-1.278148,-1.4803404,-0.52258384,-0.9238208,0.23359331,2.1394138
N900_RS11855,gcdB,4.955122,1.8100984,1.2597343,0.19852623,-0.43714178,1.7987328,-0.20719561,1.0020301
N900_RS11860,oadA_2,3.489018,1.8602182,-0.26125965,-1.2530951,-0.7036103,-0.45766148,0.3772498,0.040813126
N900_RS11865,oadG_2,3.960906,2.93469,0.60790527,-2.47694,-0.2065861,1.4159652,0.3494888,0.21053445
N900_RS11870,gsk,0.47930157,2.0933442,-3.740323,-0.4117902,-0.48581335,-4.469194,-0.28370312,1.7858056
N900_RS11915,csrA,6.574261,1.6284567,0.17570034,0.17181054,0.375992,-0.38734323,0.04968357,-0.28019747
N900_RS11920,aspartate kinase,5.7465434,1.4859695,0.028367382,0.87656415,0.57426405,-0.40403464,-0.04221961,-0.15393674
N900_RS11930,recX,3.7490268,2.951606,0.25641122,-2.0164673,-2.1925006,-1.0147069,0.06887961,-0.46883765
N900_RS11940,pncC,3.6615496,2.0107076,-2.6009188,-1.0099276,-0.9523659,-0.6928102,0.96915466,2.7974231
N900_RS11945,cysA,1.8692615,-0.72662586,1.0603644,0.45831722,1.5045118,2.0086935,-0.10779636,-0.52725786
N900_RS11950,cysW,3.07619,3.68573,-2.4710238,-2.1078942,-0.96330965,-1.5434443,0.50072974,1.6954885
N900_RS11955,cysT,4.5196223,3.6043289,-3.1823838,0.91270113,-1.0045707,-1.3755937,0.23496333,2.2540827
N900_RS11960,cysP,4.7621436,3.1955276,-1.5141232,0.43845096,-1.5356534,0.10348195,-0.043828286,0.89293605
N900_RS11965,cysM,4.419371,3.5620253,-1.7038361,-1.0558125,0.009229481,-0.5639021,0.71267945,2.517836
N900_RS11970,mutS,4.28843,0.8496111,-2.4499373,-0.7535945,-0.30534557,0.08156102,0.44615784,1.4039165
N900_RS11975,rpoS,4.77712,2.080338,0.16657516,-0.4524241,-1.5667298,2.2699907,0.03818325,0.27836838
N900_RS11980,nlpD,4.759508,3.4531572,-1.6429396,-1.309852,-0.4437433,-1.3159243,0.14073396,2.250105
N900_RS11985,pcm,4.247473,1.9626,-2.137623,-0.6826988,-1.1756737,-0.37652314,0.15183908,1.2728765
N900_RS11990,SurE,1.7423487,2.6159532,-1.6548096,-0.9411699,-0.3179965,-0.6231948,-0.54202926,1.4494065
N900_RS11995,truD,4.892586,2.9209297,-2.5105093,-0.18897963,-0.72733474,-1.6773856,0.89202875,1.2777704
N900_RS12015,uppP,4.68769,3.4043498,-1.8263777,0.08536936,-0.6773293,-3.826639,0.45708582,1.9563363
N900_RS12020,folK_1,4.2680955,1.0081278,0.1980738,-0.993761,-0.18900388,-0.26093093,0.4106919,1.6449319
N900_RS12030,plsY,4.3910756,2.8690567,-0.9626375,-1.6354538,0.041834176,-1.4392883,1.218314,2.8441062
N900_RS12035,catD,2.9240687,0.93874115,-1.3244199,-1.2967523,0.034480438,-0.9639003,0.10220178,0.7273961
N900_RS12070,intA_4,-1.6888962,2.6085334,-4.593285,-1.207909,-0.3487023,-5.506331,0.07125243,2.36179
N900_RS12080,pctB_2,3.5297773,4.0848684,0.31319916,-0.026547328,-0.14791068,-0.6334294,0.65463114,0.6444086
N900_RS12085,AraC family transcriptional regulator_2,1.3752763,-0.83326274,-1.9679967,-1.3778238,0.6405262,-0.82499444,-0.86442286,0.54922765
N900_RS12100,VC_0494,0.525016,3.358596,-3.3105154,-0.5907704,-0.124897994,-2.0062928,-0.3330616,2.7309587
N900_RS12105,marr_1,1.6541317,3.3017051,-2.249579,-1.5185355,-1.7866504,-0.045369066,-0.26531813,2.1011214
N900_RS12110,VC_0492,1.2025118,2.2595184,-2.459096,-1.8223807,1.577979,-1.9172331,0.015927419,1.5738862
N900_RS12115,VC_0491,-1.3774477,-0.12621197,0.101828955,-0.1699875,1.4659185,-0.6409036,1.0177798,0.39332852
N900_RS12120,VC_0490,2.7969773,3.1854808,-2.2563832,0.073908105,0.90337026,-0.9728534,1.2863337,2.7328374
N900_RS12125,GNAT family N-acetyltransferase_1,4.1042957,2.8072333,-3.1428862,-1.2669603,-1.3843899,-3.2651825,0.16360831,2.61744
N900_RS12130,ABC transporter substrate-binding protein_4,5.1658454,2.6388614,-0.6706351,-1.353706,-0.776577,-0.75274813,0.21079046,2.4716208
N900_RS12135,glmS,5.131012,0.9585487,0.15352862,0.90726537,0.24178511,0.0040730713,-0.12868792,-0.44565806
N900_RS12140,DeoR/GlpR transcriptional regulator,2.2595196,3.804634,-1.4394318,-0.6415798,-0.86032116,-1.3027272,1.9933896,1.0252486
N900_RS12145,pykF,6.2503643,1.8258418,-0.080839716,-0.049748335,-0.30656332,-0.48922265,-0.06199469,-0.16807473
N900_RS12150,oxidative stress defense protein,2.7918162,3.0910583,1.7359403,-1.9525898,-1.3846639,0.31907383,-0.27798608,0.6063898
N900_RS12155,argp,4.73915,3.8268547,-1.5498747,0.17737007,-0.44683853,-2.288289,0.24311474,2.1833646
N900_RS12160,argO,4.2504444,4.0986357,-2.8716385,0.6172617,-0.12992078,-2.2203825,0.9929984,1.8473501
N900_RS12165,mscS_1,4.398768,2.1643984,-1.9595422,0.115938015,-1.0825601,0.57344955,0.060574993,1.9224488
N900_RS12185,epd,2.3136606,0.75393707,1.7769223,-2.1387415,-0.05646916,-0.524284,-0.6899732,-0.020432517
N900_RS12190,cirA,4.102132,3.6845894,-2.0451467,-1.7894977,-1.1827798,0.028436432,0.3123437,1.6266373
N900_RS12195,irgB,3.8892734,3.6554918,-2.6387858,-0.118886836,-0.5909381,-4.351165,0.93590575,1.5529567
N900_RS12200,Pseudogene_N900_RS12200,3.5246165,1.7887691,0.90572983,-1.7659942,-1.3533875,1.9982517,0.27254176,-7.6405704e-05
