Gene,Component,Gene_loading,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,abs_loading,abs_rank
N900_RS18055,TensorComp3,-1.2505395535828747,TonB_2,0.81090335,-1.2465,4.5803,1h_SI9,1h,SI9,6h_SI3,6h,SI3,5.8268,1.2505395535828747,2236.0
N900_RS18060,TensorComp3,-3.013941969549,exbB1,1.5818295,-0.61895,5.692,1h_SI6,1h,SI6,3h_SI5,3h,SI5,6.31095,3.013941969549,455.0
N900_RS18065,TensorComp3,-4.08339392630019,exbD1,0.2369785333333333,-1.234,3.4798,3h_st,3h,st,6h_SI4,6h,SI4,4.7138,4.08339392630019,7.0
N900_RS18070,TensorComp3,-1.9946984802446122,hmuT,-0.4551140333333334,-2.2574,3.4826,6h_SI5,6h,SI5,6h_SI1,6h,SI1,5.74,1.9946984802446122,1483.0
N900_RS18075,TensorComp3,-2.7974676401614706,hmuU,0.9301478333333334,-0.77474,5.5756,1h_SI6,1h,SI6,6h_SI1,6h,SI1,6.350339999999999,2.7974676401614706,646.0
N900_RS18080,TensorComp3,-2.995975394426682,hmuV,0.84955604,-0.71774,3.5689,1h_SI7,1h,SI7,6h_SI3,6h,SI3,4.28664,2.995975394426682,480.0
N900_RS18085,TensorComp3,-2.861606896902664,TetR/AcrR family transcriptional regulator_5,-0.008948498333333322,-1.6294,3.2636,3h_SI1,3h,SI1,6h_SI2,6h,SI2,4.893,2.861606896902664,586.0
N900_RS18090,TensorComp3,0.10531135672385918,N900_RS18090,-0.6179167000000001,-4.2886,4.1179,6h_SI7,6h,SI7,6h_SI2,6h,SI2,8.4065,0.10531135672385918,3113.0
N900_RS18095,TensorComp3,-2.4985015874806953,N900_RS18095,0.2249694783333333,-2.0225,4.2927,12h_SI2,12h,SI2,1h_SI1,1h,SI1,6.3152,2.4985015874806953,926.0
N900_RS18105,TensorComp3,-1.8491351782613863,araC_2,0.04424243333333331,-2.0993,3.8951,1h_SI1,1h,SI1,6h_SI1,6h,SI1,5.9944,1.8491351782613863,1662.0
N900_RS18110,TensorComp3,-1.2969247943004414,mlp37,1.395917148333333,-0.21069,5.3295,1h_SI8,1h,SI8,3h_st,3h,st,5.54019,1.2969247943004414,2201.0
N900_RS18115,TensorComp3,-2.463076886820599,hmp_2,1.50623445,-0.18888,4.5887,1h_SI6,1h,SI6,1h_ce,1h,ce,4.77758,2.463076886820599,972.0
N900_RS18120,TensorComp3,-1.4433173336861331,pyrC,-0.5920751333333334,-3.3609,2.9625,12h_SI7,12h,SI7,1h_st,1h,st,6.3233999999999995,1.4433173336861331,2042.0
N900_RS18125,TensorComp3,0.8596346906514212,AraC family transcriptional regulator_4,0.48270094166666666,-1.3638,4.4377,6h_SI2,6h,SI2,6h_ce,6h,ce,5.801500000000001,0.8596346906514212,2530.0
N900_RS18130,TensorComp3,-2.5778154374277134,yhaI,0.5284481166666667,-1.3799,3.5116,3h_SI9,3h,SI9,3h_st,3h,st,4.8915,2.5778154374277134,856.0
N900_RS18135,TensorComp3,-3.259910244234802,N900_RS18135,0.8181215166666668,-0.78645,3.9496,1h_st,1h,st,3h_SI2,3h,SI2,4.7360500000000005,3.259910244234802,265.0
N900_RS18140,TensorComp3,0.5698058520626027,rlmC,1.4098274999999998,-0.10234,4.0469,1h_SI6,1h,SI6,3h_SI3,3h,SI3,4.14924,0.5698058520626027,2783.0
N900_RS18145,TensorComp3,-2.002355897945248,yedI,1.2079101883333332,-0.35389,3.896,6h_st,6h,st,6h_ce,6h,ce,4.24989,2.002355897945248,1473.0
N900_RS18150,TensorComp3,-3.668195930682579,VC_A0931_BLAST,1.0859591833333333,-0.85723,4.7621,1h_co,1h,co,6h_SI4,6h,SI4,5.619330000000001,3.668195930682579,80.0
N900_RS18155,TensorComp3,-1.0454806296154464,cspV_3,0.7596669666666667,-0.83059,5.2356,24h_SI2,24h,SI2,3h_SI1,3h,SI1,6.06619,1.0454806296154464,2370.0
N900_RS18160,TensorComp3,-1.9167109805482654,N900_RS18160,1.0457559066666666,-1.0574,5.2573,1h_co,1h,co,6h_SI3,6h,SI3,6.3147,1.9167109805482654,1580.0
N900_RS18165,TensorComp3,-2.742357577542676,M14 family metallocarboxypeptidase,1.0212869166666667,-0.50094,3.5822,1h_st,1h,st,3h_SI3,3h,SI3,4.08314,2.742357577542676,701.0
N900_RS18170,TensorComp3,-2.9918296035872634,AraC family transcriptional regulator_6,0.6175306833333334,-1.1021,3.7207,6h_st,6h,st,6h_ce,6h,ce,4.8228,2.9918296035872634,484.0
N900_RS18175,TensorComp3,-1.9599427873283177,eamA_8,1.0682493333333332,-0.95688,5.1571,24h_SI9,24h,SI9,1h_SI1,1h,SI1,6.11398,1.9599427873283177,1533.0
N900_RS18180,TensorComp3,-2.437774700164233,VC0395_0300_BLAST,1.1578570499999998,-0.60448,4.9425,1h_ce,1h,ce,6h_SI3,6h,SI3,5.54698,2.437774700164233,994.0
N900_RS18190,TensorComp3,-1.3952770571837778,yciA_2,1.0799188716666666,-0.34301,4.4195,6h_st,6h,st,3h_st,3h,st,4.76251,1.3952770571837778,2100.0
N900_RS18195,TensorComp3,-3.511654250157496,N900_RS18195,0.9048698233333334,-0.65127,3.9226,3h_co,3h,co,12h_SI2,12h,SI2,4.57387,3.511654250157496,137.0
N900_RS18200,TensorComp3,-1.3556886084113773,malG,1.5428225,0.23595,4.8215,24h_ce,24h,ce,3h_SI1,3h,SI1,4.5855500000000005,1.3556886084113773,2136.0
N900_RS18205,TensorComp3,-0.25942318211998383,malF,0.16582731666666672,-1.3919,4.6687,3h_co,3h,co,3h_SI3,3h,SI3,6.0606,0.25942318211998383,3003.0
N900_RS18210,TensorComp3,-2.4366759199720813,malE,0.18086401500000002,-1.0174,3.42,6h_st,6h,st,6h_SI2,6h,SI2,4.4374,2.4366759199720813,996.0
N900_RS18215,TensorComp3,-0.7552241276425117,malK,1.6420375766666666,-0.075905,5.2683,1h_SI7,1h,SI7,12h_st,12h,st,5.344205,0.7552241276425117,2627.0
N900_RS18220,TensorComp3,-2.8866818568824373,speG,-0.6083415000000001,-1.887,2.9196,6h_SI2,6h,SI2,6h_SI3,6h,SI3,4.8065999999999995,2.8866818568824373,572.0
N900_RS18225,TensorComp3,-1.905357630533614,N900_RS18225,1.0218731166666666,-0.58247,3.9622,12h_SI1,12h,SI1,6h_ce,6h,ce,4.54467,1.905357630533614,1596.0
N900_RS18230,TensorComp3,-2.20097537483774,SM-20,0.7878321116666669,-0.62538,3.4996,3h_SI1,3h,SI1,3h_SI6,3h,SI6,4.12498,2.20097537483774,1267.0
N900_RS18235,TensorComp3,-1.1706209301706103,VCM66_A0911_BLAST,0.7831024866666667,-1.1646,4.4179,1h_SI9,1h,SI9,3h_SI1,3h,SI1,5.5825000000000005,1.1706209301706103,2292.0
N900_RS18240,TensorComp3,-2.1936060214568753,vpsT,0.7171934466666665,-0.67154,4.1504,3h_SI1,3h,SI1,6h_SI2,6h,SI2,4.821940000000001,2.1936060214568753,1276.0
N900_RS18245,TensorComp3,-2.7403076461934615,ppiC,1.120754318333333,-0.34956,4.3295,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.679060000000001,2.7403076461934615,704.0
N900_RS18250,TensorComp3,-3.473989196950969,CheV,0.5409919933333334,-0.75718,3.3254,3h_ce,3h,ce,3h_SI1,3h,SI1,4.08258,3.473989196950969,150.0
N900_RS18255,TensorComp3,-4.116577623485141,marr_2,0.713241845,-0.91848,3.4133,12h_st,12h,st,6h_SI4,6h,SI4,4.33178,4.116577623485141,4.0
N900_RS18260,TensorComp3,-1.8799735075437107,vdcA,0.7629141199999999,-0.67459,4.8018,6h_SI1,6h,SI1,6h_st,6h,st,5.47639,1.8799735075437107,1626.0
N900_RS18265,TensorComp3,-0.9592251459030436,malate synthase,0.7379522666666667,-1.0315,4.393,6h_ce,6h,ce,3h_SI3,3h,SI3,5.4245,0.9592251459030436,2435.0
N900_RS18270,TensorComp3,-1.6118642917032406,N900_RS18270,1.5079524999999998,0.03813,4.6884,1h_SI9,1h,SI9,3h_st,3h,st,4.65027,1.6118642917032406,1884.0
N900_RS18280,TensorComp3,-2.6099753169019397,sensor domain-containing diguanylate cyclase_5,0.5460500599999999,-0.79078,3.9373,1h_st,1h,st,12h_st,12h,st,4.72808,2.6099753169019397,838.0
N900_RS18285,TensorComp3,-2.107983313340257,AlkB,0.7554539366666666,-0.68823,4.9356,1h_SI1,1h,SI1,3h_SI6,3h,SI6,5.62383,2.107983313340257,1378.0
N900_RS18290,TensorComp3,-2.0536346192834913,N900_RS18290,0.3900006549999999,-1.0555,2.8775,6h_SI6,6h,SI6,3h_SI3,3h,SI3,3.933,2.0536346192834913,1425.0
N900_RS18295,TensorComp3,-2.3036220128005205,DMT family transporter_2,2.4100283333333334,1.0156,4.9017,1h_st,1h,st,1h_ce,1h,ce,3.8861,2.3036220128005205,1163.0
N900_RS18300,TensorComp3,-2.994172573618326,gcvA_2,2.2346368333333326,0.59281,4.9998,1h_SI8,1h,SI8,12h_SI1,12h,SI1,4.4069899999999995,2.994172573618326,483.0
N900_RS18305,TensorComp3,-0.2843840336670917,diguanylate cyclase_6,0.7194414166666668,-0.94836,3.8222,12h_SI8,12h,SI8,3h_SI3,3h,SI3,4.77056,0.2843840336670917,2986.0
N900_RS18310,TensorComp3,-2.729900910313992,N900_RS18310,0.4221418283333333,-0.78188,4.1463,12h_st,12h,st,3h_SI3,3h,SI3,4.92818,2.729900910313992,715.0
N900_RS18315,TensorComp3,-0.9278644671230806,VC_A0969_BLAST,-0.9442511333333332,-3.2332,2.4104,3h_SI7,3h,SI7,6h_SI3,6h,SI3,5.6436,0.9278644671230806,2461.0
N900_RS18320,TensorComp3,-1.3482346815806825,pyrimidine/purine nucleoside phosphorylase,0.657977575,-1.2115,4.8168,12h_SI6,12h,SI6,12h_st,12h,st,6.0283,1.3482346815806825,2144.0
N900_RS18325,TensorComp3,-1.6457374679439063,N900_RS18325,0.17817867333333332,-1.2495,4.2406,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.4901,1.6457374679439063,1853.0
N900_RS18330,TensorComp3,-0.9554330889912148,MFS transporter_2,0.35881348333333335,-0.8963,4.4611,6h_SI1,6h,SI1,3h_SI2,3h,SI2,5.3574,0.9554330889912148,2442.0
N900_RS18340,TensorComp3,-4.040933563822423,methyl-accepting chemotaxis protein_25,0.6147865899999999,-0.93278,3.7644,3h_SI2,3h,SI2,3h_SI1,3h,SI1,4.69718,4.040933563822423,9.0
N900_RS18345,TensorComp3,-1.2970300772683865,ATP-binding protein_2,-0.09152692666666669,-1.6205,3.2502,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.8707,1.2970300772683865,2200.0
N900_RS18350,TensorComp3,-0.7034911030223423,N900_RS18350,0.64672878,-1.0007,4.4513,3h_SI7,3h,SI7,6h_st,6h,st,5.452,0.7034911030223423,2669.0
N900_RS18355,TensorComp3,-0.49602392214789576,lktB_2,1.519740105,-0.60883,5.4278,1h_SI1,1h,SI1,6h_SI3,6h,SI3,6.036630000000001,0.49602392214789576,2828.0
N900_RS18360,TensorComp3,-2.15105375666823,artI_2,0.7587857,-0.80842,3.6524,1h_st,1h,st,6h_st,6h,st,4.46082,2.15105375666823,1328.0
N900_RS18365,TensorComp3,-3.0940292489005805,mcpQ,1.0476492,-0.46607,4.335,3h_co,3h,co,3h_SI5,3h,SI5,4.80107,3.0940292489005805,394.0
N900_RS18370,TensorComp3,-1.365275139538327,N900_RS18370,0.99271789,-0.92994,5.7143,1h_SI2,1h,SI2,12h_SI2,12h,SI2,6.64424,1.365275139538327,2126.0
N900_RS18375,TensorComp3,-1.6447952634206715,ABC transporter,1.1957825616666669,-0.29617,4.516,6h_SI7,6h,SI7,6h_st,6h,st,4.81217,1.6447952634206715,1855.0
N900_RS18380,TensorComp3,-3.7424094943746975,dmlR,0.8241887983333334,-0.67422,4.6473,12h_st,12h,st,3h_SI1,3h,SI1,5.3215200000000005,3.7424094943746975,56.0
N900_RS18385,TensorComp3,-2.8819724640280513,L-lactate permease,0.8027006000000001,-0.58001,5.3968,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.9768099999999995,2.8819724640280513,575.0
N900_RS18390,TensorComp3,-2.865347741846223,lldd,0.26480408333333333,-1.3526,2.618,3h_SI6,3h,SI6,12h_SI1,12h,SI1,3.9706,2.865347741846223,584.0
N900_RS18395,TensorComp3,-0.9396041235403421,FAD-binding oxidoreductase,-1.0004502333333334,-3.0886,3.2639,24h_co,24h,co,6h_SI1,6h,SI1,6.3525,0.9396041235403421,2452.0
N900_RS18400,TensorComp3,-2.6446339455942787,ppsR,0.7752115616666668,-0.24286,3.2293,3h_st,3h,st,3h_SI4,3h,SI4,3.4721599999999997,2.6446339455942787,793.0
N900_RS18405,TensorComp3,-2.6803456901842404,ppsA,1.2964013166666666,-0.27773,5.2183,3h_st,3h,st,6h_st,6h,st,5.49603,2.6803456901842404,755.0
N900_RS18410,TensorComp3,-2.8962399197454305,aer_2,0.9651875166666667,-1.4096,4.8851,1h_co,1h,co,3h_SI4,3h,SI4,6.294700000000001,2.8962399197454305,564.0
N900_RS18415,TensorComp3,-1.2911866623264676,norM_3,0.7381811283333335,-0.52887,4.2499,6h_st,6h,st,3h_SI4,3h,SI4,4.77877,1.2911866623264676,2204.0
N900_RS18420,TensorComp3,-1.874113242664359,ATP-dependent helicase_2,1.0005302166666665,-0.36488,3.9666,3h_SI2,3h,SI2,6h_ce,6h,ce,4.33148,1.874113242664359,1637.0
N900_RS18425,TensorComp3,-2.836507528224241,dmlR_8,0.9454146333333333,-0.53089,4.2217,1h_st,1h,st,12h_st,12h,st,4.7525900000000005,2.836507528224241,607.0
N900_RS18430,TensorComp3,0.021828249611242082,grxB,0.7697200833333332,-1.0326,6.0039,12h_SI2,12h,SI2,3h_SI1,3h,SI1,7.0365,0.021828249611242082,3181.0
N900_RS18435,TensorComp3,-1.9500043910828184,nemA_1,1.0526019883333333,-0.49052,3.63,1h_SI5,1h,SI5,3h_SI2,3h,SI2,4.12052,1.9500043910828184,1541.0
N900_RS18440,TensorComp3,-2.3690921158732428,amidinotransferase,1.5820203166666669,-0.19961,4.4343,1h_SI8,1h,SI8,12h_SI2,12h,SI2,4.63391,2.3690921158732428,1082.0
N900_RS18445,TensorComp3,1.9108587373485268,vcaM,0.006609450833333333,0.00019262,0.17305,6h_SI7,6h,SI7,3h_st,3h,st,0.17285738,1.9108587373485268,1586.0
N900_RS18450,TensorComp3,-2.1726830826730703,N900_RS18450,1.5210640666666668,-1.2297,6.4454,1h_SI9,1h,SI9,6h_SI3,6h,SI3,7.6751000000000005,2.1726830826730703,1301.0
N900_RS18455,TensorComp3,-1.7594563151871236,nemA_2,1.2277445000000002,-0.5137,3.9551,1h_st,1h,st,3h_SI1,3h,SI1,4.4688,1.7594563151871236,1751.0
N900_RS18460,TensorComp3,-1.7473000691176568,tetr_2,1.0664707666666668,-0.9266,4.6922,1h_SI5,1h,SI5,12h_SI1,12h,SI1,5.618799999999999,1.7473000691176568,1760.0
N900_RS18465,TensorComp3,-2.211000603479578,LysE family translocator_2,0.9449693833333336,-0.73313,4.7676,3h_SI2,3h,SI2,6h_ce,6h,ce,5.50073,2.211000603479578,1258.0
N900_RS18470,TensorComp3,-1.6887739452490809,rhaS_4,0.93171164,-1.7867,5.3963,6h_SI5,6h,SI5,6h_SI2,6h,SI2,7.183,1.6887739452490809,1821.0
N900_RS18475,TensorComp3,-1.505759802204927,ygaZ,1.0294073499999998,-0.16483,3.9897,6h_st,6h,st,3h_SI3,3h,SI3,4.15453,1.505759802204927,1983.0
N900_RS18480,TensorComp3,-0.9022824978325994,N900_RS18480,1.0644122500000002,-0.6124,4.3871,1h_SI4,1h,SI4,3h_SI3,3h,SI3,4.9995,0.9022824978325994,2479.0
N900_RS18485,TensorComp3,-2.63178435630492,ycgM,0.2317670416666667,-1.0364,3.1133,12h_st,12h,st,1h_SI1,1h,SI1,4.1497,2.63178435630492,808.0
N900_RS18490,TensorComp3,-3.4528183126340894,sarZ_2,1.4996949,-0.13114,3.8497,6h_SI1,6h,SI1,6h_SI2,6h,SI2,3.9808399999999997,3.4528183126340894,164.0
N900_RS18495,TensorComp3,-0.4040999682845318,organic hydroperoxide resistance protein,0.7048468666666667,-0.51228,5.0489,3h_SI7,3h,SI7,3h_SI4,3h,SI4,5.561179999999999,0.4040999682845318,2895.0
N900_RS18500,TensorComp3,-1.8570837718266495,porin,1.9403371,-0.22876,6.144,1h_SI6,1h,SI6,3h_st,3h,st,6.37276,1.8570837718266495,1655.0
N900_RS18505,TensorComp3,-1.282348188824186,ribN_BLAST,1.7100765966666664,-0.20179,5.2301,1h_SI8,1h,SI8,3h_st,3h,st,5.43189,1.282348188824186,2211.0
N900_RS18510,TensorComp3,-2.134285129649582,glutaredoxin,1.3478461550000003,-0.002698,4.421,12h_ce,12h,ce,6h_SI2,6h,SI2,4.423698,2.134285129649582,1348.0
N900_RS18515,TensorComp3,-2.1644719390565816,yjiG,0.7193569433333333,-0.59136,3.7821,6h_SI7,6h,SI7,3h_SI2,3h,SI2,4.37346,2.1644719390565816,1312.0
N900_RS18520,TensorComp3,-2.773110766485905,N900_RS18520,0.8471733166666665,-0.59808,3.6638,12h_st,12h,st,3h_SI1,3h,SI1,4.26188,2.773110766485905,665.0
N900_RS18525,TensorComp3,-1.3953142091540218,nhad,0.4258148978333333,-1.0779,3.8994,6h_SI3,6h,SI3,12h_SI1,12h,SI1,4.9773,1.3953142091540218,2099.0
N900_RS18530,TensorComp3,-1.4790899335091217,N900_RS18530,1.49939915,-0.2296,5.4337,1h_SI7,1h,SI7,6h_st,6h,st,5.6633,1.4790899335091217,2008.0
N900_RS18535,TensorComp3,-2.0149184662113564,ogt,0.8451131166666666,-0.57455,5.4107,12h_st,12h,st,1h_SI1,1h,SI1,5.985250000000001,2.0149184662113564,1464.0
N900_RS18540,TensorComp3,-3.566722846899267,alkA,0.36567683333333334,-1.0677,2.7152,12h_st,12h,st,6h_SI4,6h,SI4,3.7828999999999997,3.566722846899267,115.0
N900_RS18545,TensorComp3,-1.2624960430681353,mhqP,1.2606789466666664,-0.16519,4.8455,1h_SI6,1h,SI6,3h_SI3,3h,SI3,5.01069,1.2624960430681353,2223.0
N900_RS18550,TensorComp3,-2.7780654292382785,LysR family transcriptional regulator_9,-0.1270354,-1.5769,2.6388,1h_st,1h,st,6h_SI1,6h,SI1,4.2157,2.7780654292382785,660.0
N900_RS18555,TensorComp3,-1.598208409619096,N900_RS18555,-0.6938512,-2.1712,2.8427,1h_SI1,1h,SI1,3h_SI5,3h,SI5,5.0139,1.598208409619096,1896.0
N900_RS18560,TensorComp3,-0.7037150000001013,flavohemoglobin expression-modulating QEGLA motif protein,0.9325072333333334,-0.74441,4.0046,6h_SI1,6h,SI1,6h_st,6h,st,4.74901,0.7037150000001013,2668.0
N900_RS18565,TensorComp3,-1.5163069892637406,N900_RS18565,1.3080396666666665,-0.34214,6.2048,6h_co,6h,co,3h_st,3h,st,6.546939999999999,1.5163069892637406,1974.0
N900_RS18570,TensorComp3,-1.227391268670569,nagB,-1.0700565,-3.6157,2.4464,6h_SI6,6h,SI6,12h_SI3,12h,SI3,6.0621,1.227391268670569,2261.0
N900_RS18575,TensorComp3,-3.264520027475198,N900_RS18575,1.1693778750000001,-0.28541,4.5197,6h_st,6h,st,3h_SI2,3h,SI2,4.80511,3.264520027475198,263.0
N900_RS18580,TensorComp3,-1.986462219523425,maltose operon protein,0.2818717,-1.1755,2.8385,6h_SI7,6h,SI7,3h_SI2,3h,SI2,4.013999999999999,1.986462219523425,1498.0
N900_RS18585,TensorComp3,-0.5070816916497998,maltoporin,0.8266585999999999,-0.75052,3.6507,6h_st,6h,st,12h_SI3,12h,SI3,4.40122,0.5070816916497998,2814.0
N900_RS18590,TensorComp3,-1.403828105144236,glgX,1.1282764616666665,-1.1667,5.1463,1h_SI1,1h,SI1,3h_SI4,3h,SI4,6.313000000000001,1.403828105144236,2087.0
N900_RS18595,TensorComp3,-3.2380123256400335,N900_RS18595,1.0050185333333335,-0.97709,4.4732,6h_SI1,6h,SI1,3h_SI1,3h,SI1,5.450290000000001,3.2380123256400335,279.0
N900_RS18600,TensorComp3,-1.5317231150195498,methyl-accepting chemotaxis protein_27,-0.41803977166666667,-2.4343,3.4934,3h_SI8,3h,SI8,6h_SI4,6h,SI4,5.9277,1.5317231150195498,1961.0
N900_RS18605,TensorComp3,-0.2117917291385015,N900_RS18605,0.71950405,-0.9177,4.9879,1h_SI1,1h,SI1,6h_st,6h,st,5.9056,0.2117917291385015,3041.0
N900_RS18610,TensorComp3,-2.745511337633726,carbohydrate ABC transporter substrate-binding protein,1.0021422703333334,-0.54845,3.7851,12h_st,12h,st,6h_SI1,6h,SI1,4.33355,2.745511337633726,698.0
N900_RS18615,TensorComp3,0.07453283790799514,methyl-accepting chemotaxis protein_19,1.0326468033333334,-0.63255,5.1683,6h_SI7,6h,SI7,3h_st,3h,st,5.8008500000000005,0.07453283790799514,3136.0
N900_RS18620,TensorComp3,-1.9886673385000937,N900_RS18620,0.33199108016666673,-1.3442,2.6237,6h_SI1,6h,SI1,12h_SI1,12h,SI1,3.9679,1.9886673385000937,1495.0
N900_RS18625,TensorComp3,-2.8749801342707575,aroG,1.4493935666666666,-0.073246,4.3744,1h_SI7,1h,SI7,3h_SI1,3h,SI1,4.447646,2.8749801342707575,577.0
N900_RS18630,TensorComp3,-1.706320055508353,glnQ_2,0.08422083333333338,-2.2495,3.9345,6h_SI5,6h,SI5,3h_SI4,3h,SI4,6.183999999999999,1.706320055508353,1807.0
N900_RS18635,TensorComp3,-1.9902513315768826,amino acid ABC transporter permease,1.072856908333333,-0.28575,3.27,6h_SI8,6h,SI8,12h_SI2,12h,SI2,3.55575,1.9902513315768826,1492.0
N900_RS18640,TensorComp3,-2.8748314715774645,fliY,0.7207417300000001,-1.001,3.84,6h_SI1,6h,SI1,12h_SI2,12h,SI2,4.840999999999999,2.8748314715774645,578.0
N900_RS18645,TensorComp3,-2.0712701812207692,glnP,1.5760528999999999,-0.22421,4.0485,1h_SI6,1h,SI6,3h_SI5,3h,SI5,4.27271,2.0712701812207692,1409.0
N900_RS18650,TensorComp3,-3.2973266474531493,pgcA,0.22527911666666667,-1.4033,3.2432,12h_st,12h,st,12h_SI3,12h,SI3,4.6465,3.2973266474531493,241.0
N900_RS18655,TensorComp3,-1.029312776866824,polymer-forming cytoskeletal protein,1.1176325383333332,-1.9145,5.9214,6h_SI5,6h,SI5,6h_SI1,6h,SI1,7.8359000000000005,1.029312776866824,2382.0
N900_RS18660,TensorComp3,-1.8982650360259063,Pseudogene_N900_RS18660,1.6897767333333331,-1.2083,5.5671,6h_SI5,6h,SI5,6h_SI2,6h,SI2,6.775399999999999,1.8982650360259063,1604.0
N900_RS18670,TensorComp3,-2.1196917682243255,mtlA,1.1918607166666668,-0.52701,4.7672,6h_SI2,6h,SI2,12h_st,12h,st,5.29421,2.1196917682243255,1362.0
N900_RS18675,TensorComp3,-1.9832820413134675,mtlD,1.0711142666666666,-0.43937,3.9872,6h_st,6h,st,1h_st,1h,st,4.42657,1.9832820413134675,1502.0
N900_RS18680,TensorComp3,-3.655230870113473,MltR family transcriptional regulator,0.5647306150000001,-0.84684,3.3964,1h_st,1h,st,6h_SI4,6h,SI4,4.24324,3.655230870113473,84.0
N900_RS18685,TensorComp3,-3.1510661051350213,yceM,0.9835249633333333,-0.36835,3.719,1h_st,1h,st,3h_SI2,3h,SI2,4.08735,3.1510661051350213,352.0
N900_RS18690,TensorComp3,-3.128364537869643,MBL fold metallo-hydrolase_4,0.9261431949999998,-0.80376,3.7828,12h_SI8,12h,SI8,3h_SI3,3h,SI3,4.58656,3.128364537869643,367.0
N900_RS18695,TensorComp3,-3.005824705015179,N900_RS18695,0.5465653333333332,-0.76862,3.6284,3h_SI2,3h,SI2,3h_SI3,3h,SI3,4.39702,3.005824705015179,469.0
N900_RS18700,TensorComp3,-0.9549089815989228,yccf,0.21158631666666666,-1.4743,4.2033,3h_SI1,3h,SI1,6h_SI2,6h,SI2,5.6776,0.9549089815989228,2443.0
N900_RS18705,TensorComp3,-2.193920025273353,N900_RS18705,0.9998879000000002,-0.59522,4.745,3h_SI3,3h,SI3,6h_st,6h,st,5.34022,2.193920025273353,1275.0
N900_RS18710,TensorComp3,-3.5254756539326677,N900_RS18710,1.4617749166666667,-0.026851,4.8523,1h_SI8,1h,SI8,6h_SI1,6h,SI1,4.879150999999999,3.5254756539326677,131.0
N900_RS18715,TensorComp3,-2.662134313732648,NAD(P)-dependent oxidoreductase,0.9146017116666666,-0.83762,3.422,3h_SI5,3h,SI5,12h_SI1,12h,SI1,4.25962,2.662134313732648,775.0
N900_RS18720,TensorComp3,-2.4170576466949942,LysR family transcriptional regulator_8,1.3987238833333335,-0.10966,5.071,12h_SI2,12h,SI2,3h_SI3,3h,SI3,5.18066,2.4170576466949942,1016.0
N900_RS18725,TensorComp3,-0.757779703890571,methyl-accepting chemotaxis protein_17,0.4715738966666667,-0.95276,3.2707,6h_SI7,6h,SI7,3h_st,3h,st,4.22346,0.757779703890571,2624.0
N900_RS18730,TensorComp3,-3.422646042669083,ydfG,0.47951441666666667,-1.1667,3.6548,1h_co,1h,co,3h_SI1,3h,SI1,4.8215,3.422646042669083,178.0
N900_RS18735,TensorComp3,-2.592352350686015,dmlR_10,0.9155226263333334,-0.5259,3.2905,3h_st,3h,st,6h_SI4,6h,SI4,3.8164000000000002,2.592352350686015,847.0
N900_RS18740,TensorComp3,-2.040026654516635,trmY,0.6014891000000001,-0.82817,3.118,6h_SI7,6h,SI7,12h_SI2,12h,SI2,3.94617,2.040026654516635,1444.0
N900_RS18745,TensorComp3,0.23812545829252268,ribB,-0.8135009983333332,-2.4245,2.5383,12h_SI2,12h,SI2,3h_SI7,3h,SI7,4.9628,0.23812545829252268,3021.0
N900_RS18750,TensorComp3,-1.733281953021673,potE,1.24695305,-0.20207,4.1402,1h_SI5,1h,SI5,6h_st,6h,st,4.34227,1.733281953021673,1776.0
N900_RS18755,TensorComp3,-1.5550789139952619,speF,1.4818714999999998,-0.13187,6.9006,3h_SI2,3h,SI2,6h_ce,6h,ce,7.03247,1.5550789139952619,1936.0
N900_RS18760,TensorComp3,-1.3307736349400603,N900_RS18760,-0.3224656000000001,-2.4669,3.5017,6h_ce,6h,ce,3h_SI3,3h,SI3,5.9686,1.3307736349400603,2164.0
N900_RS18765,TensorComp3,-2.129304701517496,calB,1.239738383333333,-0.70846,5.4858,6h_SI2,6h,SI2,3h_SI3,3h,SI3,6.19426,2.129304701517496,1351.0
N900_RS18770,TensorComp3,1.0935264384102952,lrp_3,0.011676482833333333,0.00036118,0.14905,6h_SI1,6h,SI1,3h_st,3h,st,0.14868882,1.0935264384102952,2342.0
N900_RS18775,TensorComp3,-1.8789792736006088,methyl-accepting chemotaxis protein_22,0.9547120899999998,-0.4274,4.3884,6h_st,6h,st,3h_st,3h,st,4.815799999999999,1.8789792736006088,1628.0
N900_RS18780,TensorComp3,-2.041422789516488,N900_RS18780,0.34242248333333336,-1.3008,4.4145,3h_SI8,3h,SI8,6h_SI1,6h,SI1,5.7153,2.041422789516488,1442.0
N900_RS18785,TensorComp3,-3.117329801593081,putP,1.0645062,-0.53207,4.1169,12h_st,12h,st,6h_ce,6h,ce,4.64897,3.117329801593081,375.0
N900_RS18790,TensorComp3,-2.178132887732645,1-pyrroline-5-carboxylate dehydrogenase,0.9777369233333333,-0.95406,4.1516,3h_SI5,3h,SI5,12h_st,12h,st,5.10566,2.178132887732645,1298.0
