TensorComp1,TensorComp2,TensorComp3,TensorComp4,TensorComp5,Gene,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
4.045924806184884,2.3465902295247645,-3.035101470229049,-2.790102818524132,-1.9497258346624606,N900_RS16625,yjjG,-0.6775068333333334,-2.2165,2.0253,6h_ce,6h,ce,6h_SI4,6h,SI4,4.2418
1.0145603573042032,0.12841766155165843,-0.854939623147412,-3.447639466882172,-0.5936121141298959,N900_RS16630,N900_RS16630,-1.6399974166666664,-4.2154,2.6879,3h_SI7,3h,SI7,6h_SI3,6h,SI3,6.9033
5.40548096643631,3.5626755702080346,-3.791847176826985,-0.9498017504942136,-2.6192682331375607,N900_RS16635,elbB,0.7170730741666667,-0.63514,3.8834,3h_SI4,3h,SI4,3h_SI2,3h,SI2,4.51854
5.057886597827636,3.01321888945712,-1.6694328781948535,-0.7489631506827743,-1.2311928035273345,N900_RS16640,mscL,1.314688,0.04768,4.8727,1h_SI7,1h,SI7,6h_SI2,6h,SI2,4.82502
4.712213433905128,3.5256398571116123,-1.4832000678400397,-2.2809567995786213,-1.4354666352942813,N900_RS16645,fhs,0.6325850383333333,-0.62978,3.4248,24h_co,24h,co,3h_st,3h,st,4.05458
6.167469088937368,3.3924669421994187,-2.008111197687079,-0.30154409061363174,-1.5600203531564003,N900_RS16650,msrB_3,1.3835076666666666,-0.4214,3.6788,1h_SI4,1h,SI4,6h_st,6h,st,4.1002
1.222632144891271,1.3168398656355784,-2.7596097457738913,-1.0340667814007913,-1.9233192741797758,N900_RS16660,moeA,0.061813798333333336,-1.7186,4.2825,12h_SI2,12h,SI2,6h_SI4,6h,SI4,6.001099999999999
1.5374937478367923,1.650028735167241,-0.3687251245335856,-0.9168526446819247,-0.21243323221044555,N900_RS16665,moeB,0.32829596666666666,-1.3326,3.7118,24h_st,24h,st,3h_SI3,3h,SI3,5.0444
3.5062842752146146,1.4378842144841493,-1.876574961926352,0.2147088458482042,-1.6455333930759386,N900_RS16670,glyoxalase_2,0.9080446181666667,-1.4735,4.4467,12h_SI2,12h,SI2,1h_SI1,1h,SI1,5.9201999999999995
1.4519682770940159,0.3633658610244472,0.41109809568166195,-0.2114260148403834,0.6479498019021958,N900_RS16675,sseA,1.0527538636666667,-0.77447,6.1141,6h_SI7,6h,SI7,6h_st,6h,st,6.88857
2.0868059100716763,2.504473977314753,-2.617639715609994,-1.653819856892878,-1.7555205080756244,N900_RS16680,lsrR,0.22555716666666664,-1.5663,3.759,12h_SI1,12h,SI1,1h_SI1,1h,SI1,5.3253
1.0366198014488464,0.7017343082816675,-0.6834350100589499,-2.7456972184819737,-0.31955844718216597,N900_RS16690,tal,0.42097917833333326,-0.97776,5.6023,24h_SI5,24h,SI5,1h_SI1,1h,SI1,6.58006
