Gene,PCA_MSE,CP_MSE,VAE_MSE,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range
N900_RS17695,0.49043770341983767,0.5142949534170452,0.5094011760356586,drug/metabolite DMT transporter permease,0.954021885,-1.1723,4.6289,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.8012
N900_RS17700,0.5250710723461657,0.597158883190556,0.538909412234067,maa,0.7351503833333333,-1.5109,3.6839,12h_SI2,12h,SI2,3h_SI2,3h,SI2,5.1948
N900_RS17705,0.6473472475401856,0.5403325597881601,0.6451687528169274,HlyC/CorC family transporter_2,-0.20554770666666664,-1.5843,3.4504,6h_SI7,6h,SI7,6h_st,6h,st,5.0347
N900_RS17710,0.4330839537485783,0.42236487714633747,0.39387025241719475,yhfA,0.700194125,-0.62308,3.7182,1h_st,1h,st,3h_SI5,3h,SI5,4.34128
N900_RS17715,0.2827536248067767,0.2757285872522785,0.23744054893545308,luxG,-1.306354505,-3.8313,1.8028,6h_SI7,6h,SI7,1h_SI1,1h,SI1,5.6341
N900_RS17725,0.5555611720995726,0.5561642699218702,0.5400938877999443,glyceraldehyde-3-phosphate dehydrogenase,0.24004623333333333,-1.5275,3.5723,12h_SI2,12h,SI2,3h_SI1,3h,SI1,5.0998
N900_RS17730,0.7711369623825193,0.7476674502700202,0.6808976792956403,N900_RS17730,0.8011355935000001,-1.0411,4.1358,12h_SI2,12h,SI2,1h_st,1h,st,5.1769
N900_RS17735,0.7022739112471447,0.7289695660715335,0.7275211091223106,lyse_3,0.14081270666666665,-1.612,3.2614,6h_SI2,6h,SI2,1h_SI1,1h,SI1,4.8734
N900_RS17740,0.23650719915571375,0.2548546252610394,0.26238367407507057,yjeH,0.92849155,-0.41966,3.6,3h_st,3h,st,6h_SI4,6h,SI4,4.01966
N900_RS17745,0.639418547772068,0.6854677859831301,0.5033559452286167,N900_RS17745,1.3741408833333333,-1.0848,5.4835,1h_SI7,1h,SI7,12h_SI2,12h,SI2,6.568300000000001
N900_RS17750,0.7527102577837257,0.7775538001853761,0.7553919232317543,retention module-containing protein,0.49378368333333333,-1.1553,3.6959,6h_SI1,6h,SI1,3h_SI4,3h,SI4,4.8512
N900_RS17755,0.6250726177434356,0.6787754060132463,0.5648865708151203,yehT_2,0.35794543333333334,-1.2383,3.5378,6h_SI2,6h,SI2,12h_SI3,12h,SI3,4.7761
N900_RS17760,0.5284103374729522,0.6061042111747067,0.5687178517503696,sensor histidine kinase_6,0.5569221499999999,-0.97553,2.8625,3h_SI3,3h,SI3,6h_SI3,6h,SI3,3.83803
N900_RS17765,0.3795464503327587,0.3880818904647884,0.36943094197701637,N900_RS17765,0.8629468266666667,-0.53067,4.1785,6h_st,6h,st,3h_SI2,3h,SI2,4.709169999999999
N900_RS17770,0.3756193156386762,0.34683323331593185,0.35774996349460547,outer membrane lipoprotein-sorting protein,0.5922057333333334,-0.46081,3.0373,3h_co,3h,co,1h_st,1h,st,3.49811
N900_RS17775,0.25726298500609396,0.26542568063923616,0.2987421500043561,lolE_2,1.0645190333333334,-0.56493,3.4473,3h_st,3h,st,3h_SI5,3h,SI5,4.01223
N900_RS17780,0.4289121142400214,0.4226689177479846,0.38192525155982765,lolD_3,1.3669511666666665,-0.38928,4.4167,3h_SI3,3h,SI3,3h_SI1,3h,SI1,4.80598
N900_RS17785,0.1926542611823094,0.27291596151156877,0.21902218268955012,N900_RS17785,0.8527246999999999,-0.40066,3.4378,1h_st,1h,st,6h_SI1,6h,SI1,3.8384600000000004
N900_RS17790,0.3644538956754568,0.39944442971555116,0.40032894294415117,N900_RS17790,1.4219452666666668,-0.12715,5.4594,1h_SI7,1h,SI7,3h_st,3h,st,5.58655
N900_RS17795,0.61752958610452,0.6984464771999875,0.6159623257162765,ydhF,0.38520606500000004,-1.1017,4.6654,6h_SI4,6h,SI4,3h_SI1,3h,SI1,5.7671
N900_RS17800,0.6198693125175636,0.6528858670167055,0.6219350162454287,malS,1.09767355,-0.28286,3.6249,3h_SI4,3h,SI4,3h_SI1,3h,SI1,3.9077599999999997
N900_RS17815,0.71938469312684,0.666243544434289,0.7175814178941847,long-chain fatty acid outer membrane transporter,-0.4012900166666667,-1.962,3.9317,24h_SI2,24h,SI2,1h_st,1h,st,5.8937
N900_RS17820,0.4557929715988246,0.6586374359655469,0.5336372671204549,vola,0.8906992933333334,-0.68514,4.6668,12h_SI4,12h,SI4,3h_SI1,3h,SI1,5.35194
N900_RS17825,0.39040415900806713,0.5275862130272069,0.4662472619667619,bdlA_2,1.4348054000000003,0.037057,4.7942,1h_SI2,1h,SI2,3h_SI1,3h,SI1,4.757143
N900_RS17830,0.2798686057462198,0.3467218750889535,0.3063361302016316,hapA,0.6224483216666667,-0.88243,3.2309,12h_st,12h,st,6h_ce,6h,ce,4.11333
N900_RS17840,0.5246116358870171,0.5677998058830135,0.4586292412326618,ompW,0.3254082,-1.0355,2.6567,6h_st,6h,st,12h_SI3,12h,SI3,3.6921999999999997
N900_RS17845,0.834160631259535,0.7745404883977712,0.7509690328758556,N900_RS17845,-0.533469925,-2.7048,3.6179,6h_ce,6h,ce,3h_SI3,3h,SI3,6.3227
N900_RS17850,0.5564579748051887,0.44054780129595533,0.5845727468125903,pbpG,0.17313374833333334,-1.4575,2.7416,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.1991
N900_RS17855,0.6465811233821992,0.67775593779204,0.557501815153794,norG,-0.6166551666666665,-2.2659,3.147,24h_co,24h,co,6h_SI2,6h,SI2,5.4129
N900_RS17860,0.6444557986590593,0.7374351039980617,0.5744071396435574,cytochrome bd oxidase subunit I,0.41083646666666673,-0.97197,3.0272,6h_SI1,6h,SI1,12h_SI1,12h,SI1,3.9991700000000003
N900_RS17865,0.5433385657293329,0.4831663763306012,0.5403189640461824,cydB_2,-0.02769535000000001,-1.9781,3.0917,6h_ce,6h,ce,1h_SI1,1h,SI1,5.0698
N900_RS17870,0.7086382254810941,0.6866943777448911,0.6666039527456061,N900_RS17870,-1.5055861333333334,-4.3519,1.4846,12h_SI5,12h,SI5,1h_ce,1h,ce,5.836499999999999
N900_RS17875,0.4098410130314278,0.44279527177394773,0.33152364132705514,dsdA,1.0261612333333334,-0.42687,4.2889,1h_st,1h,st,6h_st,6h,st,4.71577
N900_RS17880,0.4384694570536888,0.42808008134310277,0.44521990113711357,dsdC,0.6709139283333333,-1.2727,4.065,12h_ce,12h,ce,3h_SI5,3h,SI5,5.3377
N900_RS17885,0.3309318763450627,0.2533528239942511,0.231000353894191,linear amide C-N hydrolase,1.1072185750000003,-0.43913,3.925,3h_st,3h,st,6h_st,6h,st,4.364129999999999
N900_RS17890,0.35034037630360887,0.4271763152495017,0.34131669692268335,integrase,0.0007545166666666584,-1.5645,3.2641,24h_SI6,24h,SI6,3h_SI3,3h,SI3,4.8286
N900_RS17900,0.7159154054441564,0.776295051867813,0.7288758267351717,N900_RS17900,0.011968033333333345,-1.4617,3.3066,6h_SI3,6h,SI3,3h_SI1,3h,SI1,4.7683
N900_RS17905,0.5451997842793811,0.5181156315902847,0.5892603258611216,N900_RS17905,-0.03120291666666668,-1.821,3.9765,12h_SI8,12h,SI8,3h_SI4,3h,SI4,5.7975
N900_RS17910,0.11991751491656776,0.1655253223982462,0.12424483598883551,N900_RS17910,1.0309760833333332,-1.0913,3.6959,1h_SI6,1h,SI6,3h_SI1,3h,SI1,4.7872
N900_RS17915,0.40394364832298313,0.34305293158582556,0.3103291257188513,N900_RS17915,0.8386454833333334,-0.36403,5.4963,6h_ce,6h,ce,3h_st,3h,st,5.860329999999999
N900_RS17920,0.2524075402573359,0.28806409118426907,0.25389131105303303,N900_RS17920,0.6208377166666667,-0.80626,2.8757,6h_st,6h,st,3h_SI3,3h,SI3,3.68196
N900_RS17925,0.31505236072521287,0.36278479170434913,0.17968262066298338,tdh,0.9334647683333333,-0.43156,4.4048,1h_st,1h,st,6h_st,6h,st,4.83636
N900_RS17930,0.6074465924317737,0.5155677282817959,0.5080130130210901,kbl,0.18403121,-1.5271,3.4499,12h_SI1,12h,SI1,3h_st,3h,st,4.977
N900_RS17945,0.40735783965080397,0.396833347548799,0.3754046947008993,LuxR family transcriptional regulator,0.8631686500000002,-0.30209,4.3911,1h_SI8,1h,SI8,3h_st,3h,st,4.6931899999999995
N900_RS17950,0.413251302085301,0.4906282542663995,0.4020264342728987,dmlR_6,1.0615937466666665,-0.15927,4.4544,3h_st,3h,st,3h_SI1,3h,SI1,4.61367
N900_RS17955,0.4873896843682296,0.4899549312039983,0.43650508383770315,yaeR_BLAST,0.8868132999999998,-0.511,3.6052,3h_SI2,3h,SI2,6h_SI1,6h,SI1,4.1162
N900_RS17960,0.41287119407474493,0.35490907940562727,0.4420073547370305,N900_RS17960,1.1752430333333335,-0.18497,4.7196,3h_SI4,3h,SI4,6h_SI3,6h,SI3,4.90457
N900_RS17965,0.6742668552662449,0.6406434443200963,0.6863187642849679,N900_RS17965,1.2321221333333334,-0.16676,4.9585,6h_SI2,6h,SI2,6h_SI3,6h,SI3,5.12526
N900_RS17970,0.3009206321295948,0.29775228336864556,0.2622331568681356,N900_RS17970,1.02237215,-0.35522,4.2143,3h_ce,3h,ce,6h_SI3,6h,SI3,4.56952
N900_RS17975,0.7416468438546712,0.7766981467745783,0.7231449861247708,ycdX,0.28069838333333325,-1.317,3.0485,6h_SI3,6h,SI3,3h_SI3,3h,SI3,4.3655
N900_RS17980,0.6660216602453969,0.6277068531561916,0.6479587415879934,metal-dependent phosphohydrolase,1.0287126,-0.84668,5.386,12h_SI3,12h,SI3,3h_SI2,3h,SI2,6.23268
N900_RS17985,0.7920330653757018,0.7439147093322208,0.8161734013657738,zwf,-0.5297414500000001,-2.6284,2.2209,3h_SI9,3h,SI9,3h_SI2,3h,SI2,4.8492999999999995
N900_RS17990,0.2230494940557515,0.23976537308381193,0.29033622914845486,pgl,1.2024730000000001,-0.73588,4.5236,3h_SI9,3h,SI9,6h_SI2,6h,SI2,5.25948
N900_RS17995,0.4933240190002274,0.4021142593518805,0.48251178479380674,gnd,-0.12414838500000001,-2.1542,4.5935,6h_ce,6h,ce,12h_st,12h,st,6.7477
N900_RS18000,0.8628227650403985,0.8459283079811729,0.8969754108593252,N900_RS18000,-0.11332974999999998,-2.2521,3.9767,6h_SI5,6h,SI5,3h_SI2,3h,SI2,6.2288
N900_RS18005,0.19044889791924316,0.17503870724635323,0.19073584619054876,MBL fold metallo-hydrolase_3,1.3484987,-0.26845,3.951,1h_SI8,1h,SI8,6h_SI2,6h,SI2,4.21945
N900_RS18010,0.4834096443823298,0.4317285915033803,0.41521422533867003,N900_RS18010,0.7688102765,-0.57853,3.3851,3h_st,3h,st,6h_ce,6h,ce,3.96363
N900_RS18015,0.5624098386500361,0.5066529532080303,0.5113906712012731,N900_RS18015,1.29595885,-0.39959,4.5339,6h_SI4,6h,SI4,3h_SI5,3h,SI5,4.93349
N900_RS18020,0.40554274228554454,0.40238811781351075,0.34522241332144454,Pseudogene_N900_RS18020,0.6119588516666669,-0.61296,3.5909,12h_SI6,12h,SI6,6h_ce,6h,ce,4.20386
N900_RS18025,0.3120382416473454,0.3570745846639104,0.3451117978725738,dsdX,1.0326274999999998,-0.64951,5.0488,1h_SI1,1h,SI1,12h_st,12h,st,5.69831
N900_RS18030,0.6090418423458187,0.5841366924922368,0.588345844469525,cdar,0.9397330333333334,-0.64353,5.6322,3h_SI3,3h,SI3,6h_ce,6h,ce,6.27573
N900_RS18035,0.6197543713180342,0.6496675081993722,0.6637476098517028,methyl-accepting chemotaxis protein_24,0.47953151333333327,-0.99292,3.8988,6h_SI4,6h,SI4,3h_SI1,3h,SI1,4.89172
N900_RS18040,0.45527888971504793,0.5159230162715306,0.5214502468776031,hutZ,0.8886057166666668,-0.87025,5.2244,6h_SI4,6h,SI4,3h_st,3h,st,6.09465
N900_RS18045,0.6683895425988762,0.6084707229675861,0.641991288425752,hutX,0.4391003733333333,-0.92772,4.1017,12h_st,12h,st,6h_st,6h,st,5.02942
N900_RS18050,0.5774379362147355,0.5922947814493781,0.5414688622362877,chuw,0.3849274,-1.2398,2.7233,12h_st,12h,st,3h_SI5,3h,SI5,3.9631
N900_RS18055,0.7649003528917101,0.6971457985636331,0.7338207455014552,TonB_2,0.81090335,-1.2465,4.5803,1h_SI9,1h,SI9,6h_SI3,6h,SI3,5.8268
N900_RS18060,0.36857695268978574,0.34521278477492623,0.4078952745557964,exbB1,1.5818295,-0.61895,5.692,1h_SI6,1h,SI6,3h_SI5,3h,SI5,6.31095
N900_RS18065,0.29770527018516196,0.30314467657162253,0.25626270929967704,exbD1,0.2369785333333333,-1.234,3.4798,3h_st,3h,st,6h_SI4,6h,SI4,4.7138
N900_RS18070,0.6413102236518148,0.7009666445051314,0.6943825527714647,hmuT,-0.4551140333333334,-2.2574,3.4826,6h_SI5,6h,SI5,6h_SI1,6h,SI1,5.74
N900_RS18075,0.6175222865864031,0.5302502667903409,0.6338444435043018,hmuU,0.9301478333333334,-0.77474,5.5756,1h_SI6,1h,SI6,6h_SI1,6h,SI1,6.350339999999999
N900_RS18080,0.36476237541866957,0.3764868922613162,0.3658018897038523,hmuV,0.84955604,-0.71774,3.5689,1h_SI7,1h,SI7,6h_SI3,6h,SI3,4.28664
N900_RS18085,0.6009928823177014,0.6417988057836326,0.5753569933176822,TetR/AcrR family transcriptional regulator_5,-0.008948498333333322,-1.6294,3.2636,3h_SI1,3h,SI1,6h_SI2,6h,SI2,4.893
N900_RS18090,0.7605159056802806,0.7374257084969964,0.6288719431479594,N900_RS18090,-0.6179167000000001,-4.2886,4.1179,6h_SI7,6h,SI7,6h_SI2,6h,SI2,8.4065
N900_RS18095,0.6035042515324859,0.5910973817052739,0.5825398006104164,N900_RS18095,0.2249694783333333,-2.0225,4.2927,12h_SI2,12h,SI2,1h_SI1,1h,SI1,6.3152
N900_RS18105,0.8682639235835058,0.769491921909749,0.8414824798564446,araC_2,0.04424243333333331,-2.0993,3.8951,1h_SI1,1h,SI1,6h_SI1,6h,SI1,5.9944
N900_RS18110,0.16488212452924614,0.19763269489244623,0.1562141756477136,mlp37,1.395917148333333,-0.21069,5.3295,1h_SI8,1h,SI8,3h_st,3h,st,5.54019
N900_RS18115,0.3178102270070715,0.3582493098829096,0.3213121600188541,hmp_2,1.50623445,-0.18888,4.5887,1h_SI6,1h,SI6,1h_ce,1h,ce,4.77758
N900_RS18120,0.35075700179243796,0.30595537187958666,0.2923404355746273,pyrC,-0.5920751333333334,-3.3609,2.9625,12h_SI7,12h,SI7,1h_st,1h,st,6.3233999999999995
N900_RS18125,0.7672467918140897,0.5823747209326313,0.727084580425947,AraC family transcriptional regulator_4,0.48270094166666666,-1.3638,4.4377,6h_SI2,6h,SI2,6h_ce,6h,ce,5.801500000000001
N900_RS18130,0.4099242441952231,0.40275584173800427,0.36310962402744745,yhaI,0.5284481166666667,-1.3799,3.5116,3h_SI9,3h,SI9,3h_st,3h,st,4.8915
N900_RS18135,0.16665234421453032,0.24309253555815843,0.1812840712254707,N900_RS18135,0.8181215166666668,-0.78645,3.9496,1h_st,1h,st,3h_SI2,3h,SI2,4.7360500000000005
N900_RS18140,0.8483488499532801,0.5820590633053285,0.7987538665427623,rlmC,1.4098274999999998,-0.10234,4.0469,1h_SI6,1h,SI6,3h_SI3,3h,SI3,4.14924
N900_RS18145,0.4113555619471361,0.3808335613091153,0.38834935423435246,yedI,1.2079101883333332,-0.35389,3.896,6h_st,6h,st,6h_ce,6h,ce,4.24989
N900_RS18150,0.40445371182732404,0.4588297558260918,0.3654550568125699,VC_A0931_BLAST,1.0859591833333333,-0.85723,4.7621,1h_co,1h,co,6h_SI4,6h,SI4,5.619330000000001
N900_RS18155,0.6957120975583202,0.7315212632740029,0.5556091768193848,cspV_3,0.7596669666666667,-0.83059,5.2356,24h_SI2,24h,SI2,3h_SI1,3h,SI1,6.06619
N900_RS18160,0.8322005337201275,0.7697869273355042,0.7739207572731484,N900_RS18160,1.0457559066666666,-1.0574,5.2573,1h_co,1h,co,6h_SI3,6h,SI3,6.3147
N900_RS18165,0.21712858726049897,0.2135660107713072,0.21841391763235704,M14 family metallocarboxypeptidase,1.0212869166666667,-0.50094,3.5822,1h_st,1h,st,3h_SI3,3h,SI3,4.08314
N900_RS18170,0.3600540089449437,0.46442821287385766,0.389656236677442,AraC family transcriptional regulator_6,0.6175306833333334,-1.1021,3.7207,6h_st,6h,st,6h_ce,6h,ce,4.8228
N900_RS18175,0.4138808431516226,0.45628620121031344,0.41404538761120785,eamA_8,1.0682493333333332,-0.95688,5.1571,24h_SI9,24h,SI9,1h_SI1,1h,SI1,6.11398
N900_RS18180,0.49808815463533523,0.5549591592781244,0.5260725117380469,VC0395_0300_BLAST,1.1578570499999998,-0.60448,4.9425,1h_ce,1h,ce,6h_SI3,6h,SI3,5.54698
N900_RS18190,0.3331870254711767,0.2710801696109647,0.24343341025888646,yciA_2,1.0799188716666666,-0.34301,4.4195,6h_st,6h,st,3h_st,3h,st,4.76251
N900_RS18195,0.23526358460547056,0.2591984665125267,0.24650265806645233,N900_RS18195,0.9048698233333334,-0.65127,3.9226,3h_co,3h,co,12h_SI2,12h,SI2,4.57387
N900_RS18200,0.19882603496501366,0.183132853114624,0.17568618328733612,malG,1.5428225,0.23595,4.8215,24h_ce,24h,ce,3h_SI1,3h,SI1,4.5855500000000005
N900_RS18205,0.8431812636770297,0.8389535234852115,0.8360029195821906,malF,0.16582731666666672,-1.3919,4.6687,3h_co,3h,co,3h_SI3,3h,SI3,6.0606
N900_RS18210,0.2727731202502861,0.18471048980790003,0.24431366083710915,malE,0.18086401500000002,-1.0174,3.42,6h_st,6h,st,6h_SI2,6h,SI2,4.4374
N900_RS18215,0.3379683625092726,0.31969907567813466,0.3707521831444001,malK,1.6420375766666666,-0.075905,5.2683,1h_SI7,1h,SI7,12h_st,12h,st,5.344205
N900_RS18220,0.7291206930291654,0.615165267638034,0.7435774321729514,speG,-0.6083415000000001,-1.887,2.9196,6h_SI2,6h,SI2,6h_SI3,6h,SI3,4.8065999999999995
N900_RS18225,0.5321715324784126,0.5116562823227524,0.5638085487894586,N900_RS18225,1.0218731166666666,-0.58247,3.9622,12h_SI1,12h,SI1,6h_ce,6h,ce,4.54467
N900_RS18230,0.49197425922391713,0.5294994348543025,0.46492916671837653,SM-20,0.7878321116666669,-0.62538,3.4996,3h_SI1,3h,SI1,3h_SI6,3h,SI6,4.12498
N900_RS18235,0.9623666964556097,0.9084306001404535,0.9573059585425141,VCM66_A0911_BLAST,0.7831024866666667,-1.1646,4.4179,1h_SI9,1h,SI9,3h_SI1,3h,SI1,5.5825000000000005
N900_RS18240,0.4966971466584559,0.5366935839153171,0.503516471122873,vpsT,0.7171934466666665,-0.67154,4.1504,3h_SI1,3h,SI1,6h_SI2,6h,SI2,4.821940000000001
N900_RS18245,0.45261645354029784,0.4605004076490096,0.4668857785236765,ppiC,1.120754318333333,-0.34956,4.3295,3h_SI2,3h,SI2,12h_SI1,12h,SI1,4.679060000000001
N900_RS18250,0.24531302662330293,0.3369504876871837,0.22814538381887647,CheV,0.5409919933333334,-0.75718,3.3254,3h_ce,3h,ce,3h_SI1,3h,SI1,4.08258
N900_RS18255,0.3045513253295731,0.2824121845668694,0.30528388755832225,marr_2,0.713241845,-0.91848,3.4133,12h_st,12h,st,6h_SI4,6h,SI4,4.33178
N900_RS18260,0.6171223604005763,0.6215915581916757,0.5454509760850906,vdcA,0.7629141199999999,-0.67459,4.8018,6h_SI1,6h,SI1,6h_st,6h,st,5.47639
N900_RS18265,0.8522962704369142,0.8669305010986847,0.8690450007704165,malate synthase,0.7379522666666667,-1.0315,4.393,6h_ce,6h,ce,3h_SI3,3h,SI3,5.4245
N900_RS18270,0.18904009759332657,0.20088771216797333,0.1278456011381947,N900_RS18270,1.5079524999999998,0.03813,4.6884,1h_SI9,1h,SI9,3h_st,3h,st,4.65027
N900_RS18280,0.3034575317581679,0.34940552565404576,0.2871393694466065,sensor domain-containing diguanylate cyclase_5,0.5460500599999999,-0.79078,3.9373,1h_st,1h,st,12h_st,12h,st,4.72808
N900_RS18285,0.6752836174187992,0.7217791372419702,0.6244282368421542,AlkB,0.7554539366666666,-0.68823,4.9356,1h_SI1,1h,SI1,3h_SI6,3h,SI6,5.62383
N900_RS18290,0.3714466683814853,0.31583393944972155,0.32560300758788,N900_RS18290,0.3900006549999999,-1.0555,2.8775,6h_SI6,6h,SI6,3h_SI3,3h,SI3,3.933
N900_RS18295,0.24132636556155304,0.22863172303224694,0.2629614963412749,DMT family transporter_2,2.4100283333333334,1.0156,4.9017,1h_st,1h,st,1h_ce,1h,ce,3.8861
N900_RS18300,0.45712746374437857,0.47343931327736566,0.4458594956722041,gcvA_2,2.2346368333333326,0.59281,4.9998,1h_SI8,1h,SI8,12h_SI1,12h,SI1,4.4069899999999995
N900_RS18305,0.8681848528877135,0.7167858193746052,0.917643698182166,diguanylate cyclase_6,0.7194414166666668,-0.94836,3.8222,12h_SI8,12h,SI8,3h_SI3,3h,SI3,4.77056
N900_RS18310,0.5079368437553026,0.6536740721665405,0.4586596941397715,N900_RS18310,0.4221418283333333,-0.78188,4.1463,12h_st,12h,st,3h_SI3,3h,SI3,4.92818
N900_RS18315,0.7695285554389837,0.718868767395882,0.7691314328954909,VC_A0969_BLAST,-0.9442511333333332,-3.2332,2.4104,3h_SI7,3h,SI7,6h_SI3,6h,SI3,5.6436
N900_RS18320,0.3948691126827307,0.32461944553582534,0.35440109794474334,pyrimidine/purine nucleoside phosphorylase,0.657977575,-1.2115,4.8168,12h_SI6,12h,SI6,12h_st,12h,st,6.0283
N900_RS18325,0.8352428427038459,0.8281119037996465,0.8755486381395193,N900_RS18325,0.17817867333333332,-1.2495,4.2406,6h_SI3,6h,SI3,3h_SI1,3h,SI1,5.4901
N900_RS18330,0.6768345090773241,0.7344524067702403,0.7533705722588263,MFS transporter_2,0.35881348333333335,-0.8963,4.4611,6h_SI1,6h,SI1,3h_SI2,3h,SI2,5.3574
N900_RS18340,0.487033616121694,0.4132662090662259,0.49188737564122237,methyl-accepting chemotaxis protein_25,0.6147865899999999,-0.93278,3.7644,3h_SI2,3h,SI2,3h_SI1,3h,SI1,4.69718
N900_RS18345,0.7608289619410898,0.7453819341220723,0.8033966235794122,ATP-binding protein_2,-0.09152692666666669,-1.6205,3.2502,6h_SI1,6h,SI1,3h_SI2,3h,SI2,4.8707
N900_RS18350,0.7733953309158773,0.7584350290118815,0.6967148393800014,N900_RS18350,0.64672878,-1.0007,4.4513,3h_SI7,3h,SI7,6h_st,6h,st,5.452
N900_RS18355,0.966433169468954,0.8482249292636698,0.7603587948130744,lktB_2,1.519740105,-0.60883,5.4278,1h_SI1,1h,SI1,6h_SI3,6h,SI3,6.036630000000001
N900_RS18360,0.2972195983428101,0.30826056947790764,0.26434298839290254,artI_2,0.7587857,-0.80842,3.6524,1h_st,1h,st,6h_st,6h,st,4.46082
N900_RS18365,0.2875686993957895,0.28652462511168064,0.3602652485236185,mcpQ,1.0476492,-0.46607,4.335,3h_co,3h,co,3h_SI5,3h,SI5,4.80107
N900_RS18370,0.8924859384376558,0.7533293476868379,0.7216308288621879,N900_RS18370,0.99271789,-0.92994,5.7143,1h_SI2,1h,SI2,12h_SI2,12h,SI2,6.64424
N900_RS18375,0.51325317124755,0.5813902203972278,0.4170134538801963,ABC transporter,1.1957825616666669,-0.29617,4.516,6h_SI7,6h,SI7,6h_st,6h,st,4.81217
N900_RS18380,0.26538517207402523,0.26589792852246896,0.2518763169053417,dmlR,0.8241887983333334,-0.67422,4.6473,12h_st,12h,st,3h_SI1,3h,SI1,5.3215200000000005
N900_RS18385,0.8013853174595453,0.6698831158095324,0.7996742393332302,L-lactate permease,0.8027006000000001,-0.58001,5.3968,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.9768099999999995
N900_RS18390,0.4357720859202417,0.4846349320309715,0.4281698322536434,lldd,0.26480408333333333,-1.3526,2.618,3h_SI6,3h,SI6,12h_SI1,12h,SI1,3.9706
N900_RS18395,0.6604424829942901,0.7233978061817044,0.5920975865679289,FAD-binding oxidoreductase,-1.0004502333333334,-3.0886,3.2639,24h_co,24h,co,6h_SI1,6h,SI1,6.3525
N900_RS18400,0.23420459925145884,0.2242695751755499,0.20019164739274184,ppsR,0.7752115616666668,-0.24286,3.2293,3h_st,3h,st,3h_SI4,3h,SI4,3.4721599999999997
N900_RS18405,0.36989451314402455,0.4004533723425607,0.22110585653235876,ppsA,1.2964013166666666,-0.27773,5.2183,3h_st,3h,st,6h_st,6h,st,5.49603
N900_RS18410,0.5636695630720395,0.6036826763614407,0.5385905817456516,aer_2,0.9651875166666667,-1.4096,4.8851,1h_co,1h,co,3h_SI4,3h,SI4,6.294700000000001
N900_RS18415,0.600995404639615,0.5261622635179329,0.5518610852771189,norM_3,0.7381811283333335,-0.52887,4.2499,6h_st,6h,st,3h_SI4,3h,SI4,4.77877
N900_RS18420,0.546506673126429,0.6227104031683837,0.43829763319421045,ATP-dependent helicase_2,1.0005302166666665,-0.36488,3.9666,3h_SI2,3h,SI2,6h_ce,6h,ce,4.33148
N900_RS18425,0.4320436353488852,0.4078840042861986,0.44792709695211397,dmlR_8,0.9454146333333333,-0.53089,4.2217,1h_st,1h,st,12h_st,12h,st,4.7525900000000005
N900_RS18430,0.46690118138529424,0.574797568224367,0.5713195151655934,grxB,0.7697200833333332,-1.0326,6.0039,12h_SI2,12h,SI2,3h_SI1,3h,SI1,7.0365
N900_RS18435,0.2085019291161286,0.24442292069939606,0.2220569291093482,nemA_1,1.0526019883333333,-0.49052,3.63,1h_SI5,1h,SI5,3h_SI2,3h,SI2,4.12052
N900_RS18440,0.22939698893090812,0.2431179053066008,0.18554306016666938,amidinotransferase,1.5820203166666669,-0.19961,4.4343,1h_SI8,1h,SI8,12h_SI2,12h,SI2,4.63391
N900_RS18445,0.2937706658145037,0.18206727143618456,0.126552666095116,vcaM,0.006609450833333333,0.00019262,0.17305,6h_SI7,6h,SI7,3h_st,3h,st,0.17285738
N900_RS18450,0.22062277500941166,0.20709131322176874,0.2611693610560319,N900_RS18450,1.5210640666666668,-1.2297,6.4454,1h_SI9,1h,SI9,6h_SI3,6h,SI3,7.6751000000000005
N900_RS18455,0.44871104536722,0.398754788904737,0.385732462935604,nemA_2,1.2277445000000002,-0.5137,3.9551,1h_st,1h,st,3h_SI1,3h,SI1,4.4688
N900_RS18460,0.3849944564227694,0.42551907619761126,0.35381538356163916,tetr_2,1.0664707666666668,-0.9266,4.6922,1h_SI5,1h,SI5,12h_SI1,12h,SI1,5.618799999999999
N900_RS18465,0.5713707042958256,0.5977990248003329,0.5420220228185799,LysE family translocator_2,0.9449693833333336,-0.73313,4.7676,3h_SI2,3h,SI2,6h_ce,6h,ce,5.50073
