Gene,PCA_MSE,CP_MSE,VAE_MSE,CPVAE_MSE,Best_non_CPVAE_MSE,Best_non_CPVAE_model,CPVAE_advantage_vs_best_other,CPVAE_advantage_vs_PCA,CPVAE_advantage_vs_CP,CPVAE_advantage_vs_VAE,CPVAE_rank_used,Gene_display,mean_fitness,min_fitness,max_fitness,strongest_defect_feature,strongest_defect_time,strongest_defect_space,strongest_positive_feature,strongest_positive_time,strongest_positive_space,dynamic_range,Gene_label
N900_RS00570,0.26383442511541677,0.311479348650404,0.6465567982471855,0.2747282743191205,0.26383442511541677,PCA,-0.010893849203703732,-0.010893849203703732,0.036751074331283495,0.371828523928065,10,N900_RS00570,0.9985721499999999,-1.6564,6.8361,6h_SI5,6h,SI5,3h_st,3h,st,8.4925,N900_RS00570
N900_RS00575,0.19488053716928894,0.4396457185851157,0.563069372706242,0.18390251435210792,0.19488053716928894,PCA,0.010978022817181021,0.010978022817181021,0.2557432042330078,0.3791668583541341,10,hemN,2.4805226666666664,0.23374,6.1352,1h_SI1,1h,SI1,6h_ce,6h,ce,5.90146,hemN
N900_RS00580,0.7606696618694773,0.7968664810472721,0.8443977843902192,0.7974590182100564,0.7606696618694773,PCA,-0.036789356340579116,-0.036789356340579116,-0.0005925371627842901,0.046938766180162794,10,hemy,-0.1706919166666667,-1.6451,2.7528,12h_SI1,12h,SI1,3h_SI6,3h,SI6,4.3979,hemy
N900_RS00585,0.5214256907378337,0.4145623470850746,0.8380977118780436,0.41955334467166244,0.4145623470850746,CP,-0.004990997586587831,0.1018723460661713,-0.004990997586587831,0.41854436720638116,10,HemX,0.8413051166666666,-1.4146,4.5733,6h_SI1,6h,SI1,1h_st,1h,st,5.9879,HemX
N900_RS00600,0.8373780165759307,0.8615824822750837,0.8990659613683966,0.8505605716572012,0.8373780165759307,PCA,-0.01318255508127053,-0.01318255508127053,0.011021910617882491,0.048505389711195335,10,N900_RS00600,0.11754571833333329,-2.9929,4.2155,12h_SI5,12h,SI5,1h_SI1,1h,SI1,7.208399999999999,N900_RS00600
N900_RS00605,0.21373925035860947,0.284936907904135,0.25759784770880356,0.1413620008650308,0.21373925035860947,PCA,0.07237724949357865,0.07237724949357865,0.1435749070391042,0.11623584684377275,10,class I adenylate cyclase,0.983545725,-0.84265,2.9777,6h_SI9,6h,SI9,12h_st,12h,st,3.82035,class I adenylate cyclase
N900_RS00610,0.2848321208315351,0.32193610874177114,0.3134897511438178,0.2119910463322767,0.2848321208315351,PCA,0.07284107449925839,0.07284107449925839,0.10994506240949445,0.10149870481154108,10,cyaY,-0.07653811666666667,-2.1613,2.7422,12h_ce,12h,ce,12h_SI3,12h,SI3,4.9035,cyaY
N900_RS00615,0.421623850957265,0.4636364005009788,0.7656859560648497,0.4249188049910767,0.421623850957265,PCA,-0.0032949540338116923,-0.0032949540338116923,0.038717595509902114,0.340767151073773,10,lipoprotein,0.7600619500000002,-1.3587,4.3559,1h_SI1,1h,SI1,6h_SI4,6h,SI4,5.7146,lipoprotein
N900_RS00620,0.4934009644853527,0.4566971179566542,0.6557877465502134,0.3101649811717578,0.4566971179566542,CP,0.1465321367848964,0.18323598331359492,0.1465321367848964,0.34562276537845565,10,lysA,-0.6041504833333333,-3.411,5.0984,6h_SI6,6h,SI6,1h_st,1h,st,8.5094,lysA
N900_RS00630,0.18652547332000444,0.16879937357464045,0.3127690943557735,0.16896098470645315,0.16879937357464045,CP,-0.0001616111318127056,0.017564488613551282,-0.0001616111318127056,0.14380810964932034,10,N900_RS00630,0.6924454499999999,-0.96672,3.7161,3h_SI9,3h,SI9,3h_SI4,3h,SI4,4.6828199999999995,N900_RS00630
N900_RS00635,0.7183205192784674,0.7822540684698004,0.8351003444773626,0.6555028355689557,0.7183205192784674,PCA,0.06281768370951168,0.06281768370951168,0.12675123290084467,0.17959750890840687,10,xerC,-0.7535026816666667,-2.9001,2.0488,6h_co,6h,co,1h_SI1,1h,SI1,4.9489,xerC
N900_RS00640,0.29094527310071483,0.2934355651763358,0.5305955867945454,0.2828917973588509,0.29094527310071483,PCA,0.008053475741863936,0.008053475741863936,0.010543767817484895,0.24770378943569454,10,yigB,0.86147158,-0.89298,3.8617,6h_SI2,6h,SI2,12h_SI2,12h,SI2,4.75468,yigB
N900_RS00645,0.2870127924838527,0.23918497279624956,0.47033774596272504,0.18830628040383351,0.23918497279624956,CP,0.05087869239241605,0.09870651208001918,0.05087869239241605,0.2820314655588915,10,cdpA,1.70551305,-0.034254,4.779,1h_SI8,1h,SI8,1h_st,1h,st,4.813254,cdpA
N900_RS00650,0.3833627932668018,0.45695142514802,0.835757589684325,0.3585639597738129,0.3833627932668018,PCA,0.024798833492988892,0.024798833492988892,0.09838746537420712,0.4771936299105121,10,N900_RS00650,0.754079075,-0.87026,4.0816,6h_SI1,6h,SI1,3h_SI1,3h,SI1,4.95186,N900_RS00650
N900_RS00655,0.20767493380274712,0.21155688391918784,0.5837619523155799,0.1903296839172344,0.20767493380274712,PCA,0.017345249885512726,0.017345249885512726,0.02122720000195344,0.39343226839834555,10,membrane protein_2,0.7059646166666668,-0.90133,4.5236,3h_SI1,3h,SI1,6h_st,6h,st,5.42493,membrane protein_2
N900_RS00660,0.2777034968329703,0.28677156037604024,0.34964262613964564,0.18934323076539802,0.2777034968329703,PCA,0.08836026606757227,0.08836026606757227,0.09742832961064221,0.16029939537424762,10,N900_RS00660,0.7008000883333333,-0.63323,3.0587,3h_st,3h,st,3h_SI4,3h,SI4,3.69193,N900_RS00660
N900_RS00665,0.5103980867610025,0.5378905932894432,0.7120356627229649,0.4787544784731402,0.5103980867610025,PCA,0.031643608287862335,0.031643608287862335,0.05913611481630304,0.23328118424982475,10,yigL,0.6587722983333334,-0.72221,4.1468,3h_SI5,3h,SI5,3h_SI1,3h,SI1,4.869009999999999,yigL
N900_RS00670,0.497106862754454,0.43620007782874665,0.6779371592838641,0.36340182931002324,0.43620007782874665,CP,0.07279824851872341,0.13370503344443074,0.07279824851872341,0.31453532997384087,10,ytpA,1.2163169666666667,-0.42223,4.4342,6h_SI4,6h,SI4,12h_st,12h,st,4.85643,ytpA
N900_RS00675,0.277678647103849,0.30571265568714784,0.47426225511715364,0.27694007135484616,0.277678647103849,PCA,0.0007385757490028233,0.0007385757490028233,0.028772584332301676,0.19732218376230748,10,rhtB,1.5416369333333333,0.079106,4.1993,1h_SI7,1h,SI7,6h_st,6h,st,4.120194,rhtB
N900_RS00680,0.2624876427399231,0.253864220467186,0.4783306709285469,0.27324946774938436,0.253864220467186,CP,-0.01938524728219837,-0.010761825009461268,-0.01938524728219837,0.20508120317916256,10,cdgJ_1,0.6302034833333334,-0.98312,3.9188,3h_co,3h,co,3h_SI1,3h,SI1,4.9019200000000005,cdgJ_1
N900_RS00685,0.33798527920196597,0.32688399996106593,0.5088718127166599,0.358668313746875,0.32688399996106593,CP,-0.03178431378580909,-0.02068303454490905,-0.03178431378580909,0.1502034989697849,10,DNA starvation/stationary phase protection protein,1.4176418333333336,-0.58104,4.0655,12h_SI2,12h,SI2,6h_SI4,6h,SI4,4.64654,DNA starvation/stationary phase protection protein
N900_RS00690,0.583743379392,0.7026253390029705,0.7035967918558313,0.6080235779063247,0.583743379392,PCA,-0.024280198514324614,-0.024280198514324614,0.09460176109664586,0.09557321394950669,10,N900_RS00690,-0.4742885166666667,-2.5567,4.7887,6h_SI6,6h,SI6,1h_ce,1h,ce,7.345400000000001,N900_RS00690
N900_RS00695,0.5541249673138879,0.5731076187479879,0.8247102748752247,0.6447836044878178,0.5541249673138879,PCA,-0.09065863717392986,-0.09065863717392986,-0.07167598573982992,0.17992667038740695,10,N900_RS00695,1.51118885,-0.13062,5.802,6h_ce,6h,ce,1h_ce,1h,ce,5.93262,N900_RS00695
N900_RS00705,0.6013663103979451,0.5714459054422583,0.9975112168858037,0.6421892064002581,0.5714459054422583,CP,-0.07074330095799986,-0.040822896002313036,-0.07074330095799986,0.35532201048554557,10,Pseudogene_N900_RS00705,0.6146072500000002,-1.1903,5.5069,12h_SI4,12h,SI4,6h_st,6h,st,6.6972,Pseudogene_N900_RS00705
N900_RS00710,0.11314871925761182,0.1362733672575741,0.22618459980846542,0.12491487358536436,0.11314871925761182,PCA,-0.011766154327752548,-0.011766154327752548,0.011358493672209743,0.10126972622310106,10,lysoplasmalogenase_1,1.4763866666666665,0.18203,4.2859,6h_ce,6h,ce,6h_st,6h,st,4.10387,lysoplasmalogenase_1
N900_RS00715,0.26255374963320083,0.3213744204358294,0.5289799621581064,0.2539689590076505,0.26255374963320083,PCA,0.008584790625550343,0.008584790625550343,0.06740546142817894,0.2750110031504559,10,N900_RS00715,0.6058417166666668,-0.87444,3.6763,12h_st,12h,st,3h_SI3,3h,SI3,4.55074,N900_RS00715
N900_RS00720,0.2770700256512605,0.24076784552911254,0.5558333062639478,0.2840719823293911,0.24076784552911254,CP,-0.043304136800278586,-0.007001956678130639,-0.043304136800278586,0.27176132393455665,10,rsmD,0.5461251500000001,-1.1989,3.7187,6h_SI1,6h,SI1,12h_SI1,12h,SI1,4.9176,rsmD
N900_RS00730,0.22669093906268492,0.14682844237633175,0.7562338697819779,0.17831674505087072,0.14682844237633175,CP,-0.031488302674538976,0.0483741940118142,-0.031488302674538976,0.5779171247311072,10,ftsE,0.008029538233333333,6.3514e-05,0.14335,6h_SI7,6h,SI7,6h_st,6h,st,0.14328648600000002,ftsE
N900_RS00735,0.13670895747494632,0.15387383383136152,0.259731315120899,0.0977403469729871,0.13670895747494632,PCA,0.038968610501959225,0.038968610501959225,0.05613348685837442,0.16199096814791186,10,ftsX,1.1239662949999998,-0.88995,4.8428,24h_ce,24h,ce,6h_st,6h,st,5.73275,ftsX
N900_RS00745,0.26104354815260117,0.22730980705652407,0.3944349004177191,0.33306328107914945,0.22730980705652407,CP,-0.10575347402262539,-0.07201973292654829,-0.10575347402262539,0.06137161933856966,10,sthA,1.1094407333333336,-0.28939,3.4948,3h_co,3h,co,3h_SI5,3h,SI5,3.78419,sthA
N900_RS00750,0.16836973057960858,0.1946515086437683,0.2998046383358433,0.19158504768204218,0.16836973057960858,PCA,-0.023215317102433602,-0.023215317102433602,0.0030664609617261085,0.10821959065380113,10,fabR,1.2588140316666667,-0.26161,3.877,3h_ce,3h,ce,3h_st,3h,st,4.13861,fabR
N900_RS00755,0.3904050394992249,0.44026881631182035,0.6117030480238324,0.47121191728583206,0.3904050394992249,PCA,-0.08080687778660717,-0.08080687778660717,-0.030943100974011706,0.1404911307380003,10,yijd,0.9526409666666666,-0.63701,6.2139,1h_ce,1h,ce,6h_SI1,6h,SI1,6.85091,yijd
N900_RS00760,0.20407993323353943,0.22680156636972829,0.3791864663919607,0.20548159205294772,0.20407993323353943,PCA,-0.0014016588194082913,-0.0014016588194082913,0.021319974316780566,0.17370487433901297,10,trmA,1.3786812833333333,0.015237,4.1149,3h_st,3h,st,3h_SI3,3h,SI3,4.099663,trmA
N900_RS00765,0.185100107246028,0.3052020157113799,0.5359865318480307,0.2387090404301012,0.185100107246028,PCA,-0.0536089331840732,-0.0536089331840732,0.0664929752812787,0.2972774914179295,10,btuB,0.8134078183333333,-0.39857,3.9313,24h_SI8,24h,SI8,3h_st,3h,st,4.32987,btuB
N900_RS00770,0.2810135976808611,0.3149545465637349,0.42634860286296716,0.232770861072831,0.2810135976808611,PCA,0.04824273660803011,0.04824273660803011,0.08218368549090391,0.19357774179013618,10,S8 family peptidase,0.9447001833333333,-0.42231,3.5087,1h_st,1h,st,3h_SI1,3h,SI1,3.93101,S8 family peptidase
N900_RS00780,0.24167784021885635,0.33884160185537293,0.5588364831554868,0.2459760630028309,0.24167784021885635,PCA,-0.004298222783974542,-0.004298222783974542,0.09286553885254203,0.3128604201526559,10,RNA-binding protein,0.9666030216666667,-0.8883,4.0206,12h_SI1,12h,SI1,3h_st,3h,st,4.9089,RNA-binding protein
N900_RS00810,0.412874800758743,0.3873147145608503,0.6237440081747062,0.5012493797859038,0.3873147145608503,CP,-0.11393466522505347,-0.08837457902716078,-0.11393466522505347,0.12249462838880243,10,add,0.6931469433333333,-0.74171,4.4996,1h_SI1,1h,SI1,3h_SI1,3h,SI1,5.24131,add
N900_RS00815,0.23185432416142135,0.2333717769136008,0.4094102898236784,0.2107672545749907,0.23185432416142135,PCA,0.02108706958643064,0.02108706958643064,0.0226045223386101,0.19864303524868768,10,N900_RS00815,1.4899632666666662,-0.048524,4.7778,1h_st,1h,st,3h_SI2,3h,SI2,4.826324,N900_RS00815
N900_RS00820,0.5282654006474241,0.5571450954473524,0.6954733536769789,0.5191581284179279,0.5282654006474241,PCA,0.009107272229496255,0.009107272229496255,0.0379869670294245,0.17631522525905108,10,ntrC,1.3368653666666666,-0.52513,4.7884,1h_SI8,1h,SI8,1h_co,1h,co,5.31353,ntrC
N900_RS00825,0.1981018249680754,0.2364108096269368,0.3940848553551796,0.16646581007854097,0.1981018249680754,PCA,0.031636014889534436,0.031636014889534436,0.06994499954839584,0.22761904527663865,10,ntrB,0.7965356883333333,-0.76746,3.5315,3h_SI4,3h,SI4,6h_st,6h,st,4.29896,ntrB
N900_RS00830,0.17230107957297483,0.17876772978305244,0.4333281012241459,0.1821672945091733,0.17230107957297483,PCA,-0.009866214936198464,-0.009866214936198464,-0.0033995647261208517,0.2511608067149726,10,N900_RS00830,0.5607836883333334,-0.8329,3.6627,3h_SI1,3h,SI1,3h_SI3,3h,SI3,4.4956,N900_RS00830
N900_RS00835,0.5484923595118811,0.5443754723277151,0.5892755866315819,0.4710327546396981,0.5443754723277151,CP,0.07334271768801698,0.07745960487218301,0.07334271768801698,0.11824283199188373,10,glnA,0.8209512333333334,-2.1525,4.3908,12h_ce,12h,ce,1h_ce,1h,ce,6.5432999999999995,glnA
N900_RS00840,0.3484937370863952,0.3280396863326416,0.6859585261082634,0.22208362763141284,0.3280396863326416,CP,0.10595605870122873,0.12641010945498235,0.10595605870122873,0.4638748984768505,10,N900_RS00840,1.4161308683333333,-0.877,5.6434,1h_co,1h,co,3h_SI1,3h,SI1,6.5203999999999995,N900_RS00840
N900_RS00845,0.1554813621755247,0.16271708691177925,0.26358179463071113,0.1421203368731164,0.1554813621755247,PCA,0.013361025302408291,0.013361025302408291,0.020596750038662848,0.12146145775759473,10,typA,0.78737738,-0.89425,3.5806,1h_st,1h,st,3h_SI3,3h,SI3,4.47485,typA
N900_RS00850,0.32174030265966624,0.35802298978806973,0.6212249584976262,0.33095089021046353,0.32174030265966624,PCA,-0.009210587550797289,-0.009210587550797289,0.0270720995776062,0.2902740682871626,10,ATPase,1.2699065,-0.42999,4.2667,6h_SI3,6h,SI3,3h_SI4,3h,SI4,4.69669,ATPase
N900_RS00855,0.45409619154529746,0.439427127298346,0.5596884087833314,0.4651505271896188,0.439427127298346,CP,-0.025723399891272813,-0.011054335644321345,-0.025723399891272813,0.09453788159371257,10,VC0395_A2314_BLAST,0.678074905,-0.96636,3.8005,12h_st,12h,st,6h_SI2,6h,SI2,4.76686,VC0395_A2314_BLAST
N900_RS00860,0.28518906732987137,0.3751338201280972,0.47971803521468387,0.35872675997904924,0.28518906732987137,PCA,-0.07353769264917787,-0.07353769264917787,0.01640706014904797,0.12099127523563463,10,dtd,1.215039201666667,-0.32542,4.8978,3h_SI3,3h,SI3,3h_SI5,3h,SI5,5.22322,dtd
N900_RS00865,0.23706497773221563,0.20939004553455198,0.43979945841800727,0.1538345775484264,0.20939004553455198,CP,0.055555467986125595,0.08323040018378924,0.055555467986125595,0.2859648808695809,10,GNAT family N-acetyltransferase_2,0.7499508216666666,-0.54857,4.1935,3h_st,3h,st,6h_st,6h,st,4.74207,GNAT family N-acetyltransferase_2
N900_RS00870,0.25065603793792784,0.2521265217688844,0.4228372376150991,0.26722818055630054,0.25065603793792784,PCA,-0.0165721426183727,-0.0165721426183727,-0.01510165878741615,0.15560905705879857,10,asma_2,1.1580553666666666,-0.20654,3.6105,12h_st,12h,st,12h_SI1,12h,SI1,3.81704,asma_2
N900_RS00875,0.237365780573694,0.345148970256189,0.5763470576070134,0.2720885397115769,0.237365780573694,PCA,-0.03472275913788292,-0.03472275913788292,0.07306043054461209,0.3042585178954365,10,pckA,1.7890471666666667,-0.21375,5.4573,1h_SI9,1h,SI9,3h_SI2,3h,SI2,5.67105,pckA
N900_RS00880,0.342376593855034,0.35378536097101015,0.4985850334452862,0.36605015780143624,0.342376593855034,PCA,-0.023673563946402243,-0.023673563946402243,-0.012264796830426083,0.13253487564384997,10,hslo,-0.5956317333333333,-3.5484,3.2289,6h_SI7,6h,SI7,1h_st,1h,st,6.7773,hslo
N900_RS00885,0.3947964367725562,0.3719409176765755,0.6893190399186447,0.46211437320014376,0.3719409176765755,CP,-0.09017345552356826,-0.06731793642758754,-0.09017345552356826,0.22720466671850098,10,hslR,1.586963933333333,-0.24213,6.3869,1h_co,1h,co,3h_SI5,3h,SI5,6.62903,hslR
N900_RS00890,0.21255032521836453,0.21969915389332578,0.3960377996442777,0.20805304636213165,0.21255032521836453,PCA,0.004497278856232884,0.004497278856232884,0.011646107531194133,0.18798475328214606,10,gspC,0.7925288999999999,-0.90995,4.1697,12h_SI1,12h,SI1,3h_SI1,3h,SI1,5.07965,gspC
N900_RS00895,0.09058078492733027,0.14326166800199075,0.13053812192467582,0.01687718527676783,0.09058078492733027,PCA,0.07370359965056243,0.07370359965056243,0.12638448272522293,0.11366093664790798,10,gspD,1.7179854600000002,-0.15869,3.9483,6h_SI9,6h,SI9,12h_st,12h,st,4.10699,gspD
N900_RS00900,0.09550182611048312,0.15540675414281058,0.1351908598985017,0.0204783374934441,0.09550182611048312,PCA,0.07502348861703902,0.07502348861703902,0.13492841664936647,0.11471252240505758,10,gspE,1.7992057999999995,-0.10818,4.0041,6h_SI9,6h,SI9,12h_st,12h,st,4.11228,gspE
N900_RS00905,0.12240828662558172,0.14816330660068988,0.15636894226316614,0.07746137936882229,0.12240828662558172,PCA,0.04494690725675943,0.04494690725675943,0.07070192723186759,0.07890756289434385,10,gspF,1.8910172000000003,-0.065448,4.0416,6h_SI9,6h,SI9,12h_st,12h,st,4.107048,gspF
N900_RS00910,0.17561306547368488,0.21215233403004782,0.19135241359184313,0.11253538836838493,0.17561306547368488,PCA,0.06307767710529995,0.06307767710529995,0.09961694566166289,0.0788170252234582,10,gspG,1.9260644333333337,-0.067187,5.3857,6h_SI9,6h,SI9,1h_co,1h,co,5.452887,gspG
N900_RS00915,0.4328349546124347,0.4360586965636042,0.7514454786549308,0.3731352232836413,0.4328349546124347,PCA,0.059699731328793415,0.059699731328793415,0.0629234732799629,0.37831025537128954,10,epsH,-0.012676316666666698,-4.0234,3.8558,1h_SI6,1h,SI6,12h_SI3,12h,SI3,7.879199999999999,epsH
N900_RS00920,0.09147307610053282,0.14768225087365539,0.1319614015567438,0.018731817589014193,0.09147307610053282,PCA,0.07274125851151862,0.07274125851151862,0.1289504332846412,0.1132295839677296,10,gspI,1.8283991166666667,-0.061413,4.0456,6h_SI9,6h,SI9,12h_st,12h,st,4.107013,gspI
N900_RS00925,0.6356651038260476,0.6373972234939271,0.9434213096709888,0.7094519409749662,0.6356651038260476,PCA,-0.07378683714891865,-0.07378683714891865,-0.07205471748103909,0.23396936869602258,10,gspJ,0.005504218653333334,-0.00016616,0.31094,12h_ce,12h,ce,6h_SI2,6h,SI2,0.31110616,gspJ
N900_RS00930,0.10072200899760583,0.16170091279752258,0.13586349635138006,0.04095626549404999,0.10072200899760583,PCA,0.059765743503555846,0.059765743503555846,0.12074464730347259,0.09490723085733008,10,epsK,0.9858294983333333,-0.8007,3.0919,12h_SI9,12h,SI9,12h_st,12h,st,3.8926,epsK
N900_RS00940,0.22504846437059134,0.24941175470964666,0.24189478453136928,0.21104240537167546,0.22504846437059134,PCA,0.014006058998915882,0.014006058998915882,0.038369349337971204,0.030852379159693827,10,epsM,0.7762354333333334,-1.2819,2.7012,12h_SI7,12h,SI7,12h_st,12h,st,3.9831000000000003,epsM
N900_RS00945,0.1742314728464516,0.20278185284605188,0.32503818006654867,0.171622865914166,0.1742314728464516,PCA,0.0026086069322855954,0.0026086069322855954,0.031158986931885874,0.15341531415238266,10,epsN,0.8750885166666665,-0.65876,4.3504,1h_st,1h,st,6h_SI4,6h,SI4,5.00916,epsN
N900_RS00950,0.4955792303652214,0.641469035889341,0.750106827294172,0.4551720098597513,0.4955792303652214,PCA,0.040407220505470076,0.040407220505470076,0.1862970260295897,0.2949348174344207,10,cysQ,0.08073376333333333,-1.6257,2.6415,12h_SI1,12h,SI1,3h_SI3,3h,SI3,4.2672,cysQ
N900_RS00955,0.40777664663922936,0.3942303762865187,0.6041157947761836,0.3582240174921095,0.3942303762865187,CP,0.036006358794409166,0.04955262914711983,0.036006358794409166,0.24589177728407408,10,nudE,1.54856882,-0.51481,4.6003,6h_SI1,6h,SI1,6h_ce,6h,ce,5.11511,nudE
N900_RS00960,0.5960395079194244,0.5969137846179281,0.6650443516103816,0.48313413720911047,0.5960395079194244,PCA,0.11290537071031392,0.11290537071031392,0.11377964740881763,0.1819102144012711,10,nfua,-1.3659276666666662,-3.6879,0.95215,12h_ce,12h,ce,6h_SI1,6h,SI1,4.6400500000000005,nfua
N900_RS00970,0.5876092791242127,0.5979328451107979,0.6891221733419871,0.6504868409366374,0.5876092791242127,PCA,-0.06287756181242476,-0.06287756181242476,-0.05255399582583953,0.038635332405349665,10,bioH,-0.5623147283333334,-2.94,3.8849,12h_SI8,12h,SI8,6h_SI2,6h,SI2,6.8248999999999995,bioH
N900_RS00975,0.23774118969567423,0.3378727354148084,0.42865987317510607,0.23638778828613782,0.23774118969567423,PCA,0.0013534014095364089,0.0013534014095364089,0.10148494712867057,0.19227208488896824,10,N900_RS00975,0.98581255,-0.3205,4.1587,12h_st,12h,st,3h_SI3,3h,SI3,4.4792,N900_RS00975
N900_RS00980,0.141120346901451,0.1777518488217666,0.26290859747416667,0.1339357803959294,0.141120346901451,PCA,0.0071845665055216,0.0071845665055216,0.043816068425837185,0.12897281707823727,10,yhgF,1.3155077999999998,-0.32711,4.873,3h_co,3h,co,3h_st,3h,st,5.2001100000000005,yhgF
N900_RS00985,0.2715569906822346,0.2684826578512946,0.44734568381679946,0.3328837267938067,0.2684826578512946,CP,-0.06440106894251207,-0.06132673611157208,-0.06440106894251207,0.11446195702299278,10,greB,1.3064548999999999,0.031384,4.8293,3h_SI4,3h,SI4,3h_SI2,3h,SI2,4.797916,greB
N900_RS00990,0.2522937469500036,0.2744654752560009,0.35274896772062897,0.2504143221272694,0.2522937469500036,PCA,0.0018794248227342325,0.0018794248227342325,0.024051153128731517,0.10233464559335959,10,ompR,1.5554377499999998,-0.15497,4.418,1h_SI4,1h,SI4,3h_SI4,3h,SI4,4.57297,ompR
