Model,Rank,Program,Time,Space,Value,Requested_rank,Program_number,Program_label,Abs_value
PCA,10,PC7,1h,SI6,-0.6415028068927514,8,7,PCA 7,0.6415028068927514
PCA,10,PC7,1h,SI7,-0.5882617350291067,8,7,PCA 7,0.5882617350291067
PCA,10,PC7,1h,SI8,-0.555801643976091,8,7,PCA 7,0.555801643976091
PCA,10,PC7,1h,SI9,-0.3901760285761595,8,7,PCA 7,0.3901760285761595
PCA,10,PC7,1h,ce,0.3458226670801956,8,7,PCA 7,0.3458226670801956
PCA,10,PC7,1h,co,0.3984732873978892,8,7,PCA 7,0.3984732873978892
PCA,10,PC7,3h,st,-0.2188033470481388,8,7,PCA 7,0.2188033470481388
PCA,10,PC7,3h,SI1,0.9391485663894658,8,7,PCA 7,0.9391485663894658
PCA,10,PC7,3h,SI2,1.8725494614760327,8,7,PCA 7,1.8725494614760327
PCA,10,PC7,3h,SI3,0.8363138728574393,8,7,PCA 7,0.8363138728574393
PCA,10,PC7,3h,SI4,0.6732459781486186,8,7,PCA 7,0.6732459781486186
PCA,10,PC7,3h,SI5,1.129543840406383,8,7,PCA 7,1.129543840406383
PCA,10,PC7,3h,SI6,0.1904772787319583,8,7,PCA 7,0.1904772787319583
PCA,10,PC7,3h,SI7,0.4562486696923875,8,7,PCA 7,0.4562486696923875
PCA,10,PC7,3h,SI8,0.2179608839940252,8,7,PCA 7,0.2179608839940252
PCA,10,PC7,3h,SI9,-0.0169833113029572,8,7,PCA 7,0.0169833113029572
PCA,10,PC7,3h,ce,-0.5346443729084167,8,7,PCA 7,0.5346443729084167
PCA,10,PC7,3h,co,-0.6072920071133648,8,7,PCA 7,0.6072920071133648
PCA,10,PC7,6h,st,0.5439860779037455,8,7,PCA 7,0.5439860779037455
PCA,10,PC7,6h,SI1,0.3820298130227569,8,7,PCA 7,0.3820298130227569
PCA,10,PC7,6h,SI2,0.5213873075413923,8,7,PCA 7,0.5213873075413923
PCA,10,PC7,6h,SI3,0.8421970406831938,8,7,PCA 7,0.8421970406831938
PCA,10,PC7,6h,SI4,0.7105911059941059,8,7,PCA 7,0.7105911059941059
PCA,10,PC7,6h,SI5,0.5074636774915265,8,7,PCA 7,0.5074636774915265
PCA,10,PC7,6h,SI6,-0.4308884733312348,8,7,PCA 7,0.4308884733312348
PCA,10,PC7,6h,SI7,-0.471620176654174,8,7,PCA 7,0.471620176654174
PCA,10,PC7,6h,SI8,-0.3972004526647887,8,7,PCA 7,0.3972004526647887
PCA,10,PC7,6h,SI9,-0.4707350151828685,8,7,PCA 7,0.4707350151828685
PCA,10,PC7,6h,ce,-0.0007533104407662,8,7,PCA 7,0.0007533104407662
PCA,10,PC7,6h,co,-0.309024066032167,8,7,PCA 7,0.309024066032167
PCA,10,PC7,12h,st,0.2082622874472887,8,7,PCA 7,0.2082622874472887
PCA,10,PC7,12h,SI1,0.7633554624524993,8,7,PCA 7,0.7633554624524993
PCA,10,PC7,12h,SI2,0.783714802227073,8,7,PCA 7,0.783714802227073
PCA,10,PC7,12h,SI3,0.6874492118904921,8,7,PCA 7,0.6874492118904921
PCA,10,PC7,12h,SI4,0.0935864390364423,8,7,PCA 7,0.0935864390364423
PCA,10,PC7,12h,SI5,-0.3543919121658729,8,7,PCA 7,0.3543919121658729
PCA,10,PC7,12h,SI6,-0.5607423836809897,8,7,PCA 7,0.5607423836809897
PCA,10,PC7,12h,SI7,-0.5983107010433582,8,7,PCA 7,0.5983107010433582
PCA,10,PC7,12h,SI8,-0.4085630360466191,8,7,PCA 7,0.4085630360466191
PCA,10,PC7,12h,SI9,-0.5092457709442025,8,7,PCA 7,0.5092457709442025
PCA,10,PC7,12h,ce,-0.3138670998338976,8,7,PCA 7,0.3138670998338976
PCA,10,PC7,12h,co,-0.4008169647431305,8,7,PCA 7,0.4008169647431305
PCA,10,PC7,24h,st,0.0720999222654768,8,7,PCA 7,0.0720999222654768
PCA,10,PC7,24h,SI1,0.0928080413794261,8,7,PCA 7,0.0928080413794261
PCA,10,PC7,24h,SI2,-0.0840895462547779,8,7,PCA 7,0.0840895462547779
PCA,10,PC7,24h,SI3,-0.1562375722318087,8,7,PCA 7,0.1562375722318087
PCA,10,PC7,24h,SI4,-0.3514219646271102,8,7,PCA 7,0.3514219646271102
PCA,10,PC7,24h,SI5,-0.3795658597912611,8,7,PCA 7,0.3795658597912611
PCA,10,PC7,24h,SI6,-0.424160929486875,8,7,PCA 7,0.424160929486875
PCA,10,PC7,24h,SI7,-0.4645071752538602,8,7,PCA 7,0.4645071752538602
PCA,10,PC7,24h,SI8,-0.4899452758636853,8,7,PCA 7,0.4899452758636853
PCA,10,PC7,24h,SI9,-0.3782222091375208,8,7,PCA 7,0.3782222091375208
PCA,10,PC7,24h,ce,-0.4013782974697236,8,7,PCA 7,0.4013782974697236
PCA,10,PC7,24h,co,-0.3651473670689227,8,7,PCA 7,0.3651473670689227
CP,10,CP7,1h,st,-0.7316637763957734,8,7,CP 7,0.7316637763957734
CP,10,CP7,1h,SI1,0.0071853511322292,8,7,CP 7,0.0071853511322292
CP,10,CP7,1h,SI2,0.1038859659287556,8,7,CP 7,0.1038859659287556
CP,10,CP7,1h,SI3,0.1121925692990927,8,7,CP 7,0.1121925692990927
CP,10,CP7,1h,SI4,0.1927371278874875,8,7,CP 7,0.1927371278874875
CP,10,CP7,1h,SI5,0.1638015082596372,8,7,CP 7,0.1638015082596372
CP,10,CP7,1h,SI6,0.0564993339553196,8,7,CP 7,0.0564993339553196
CP,10,CP7,1h,SI7,0.0484549226242124,8,7,CP 7,0.0484549226242124
CP,10,CP7,1h,SI8,0.0699835044178146,8,7,CP 7,0.0699835044178146
CP,10,CP7,1h,SI9,0.0492498717317244,8,7,CP 7,0.0492498717317244
CP,10,CP7,1h,ce,0.116304556659952,8,7,CP 7,0.116304556659952
CP,10,CP7,1h,co,0.0168026792539242,8,7,CP 7,0.0168026792539242
CP,10,CP7,3h,st,2.922954506256091,8,7,CP 7,2.922954506256091
CP,10,CP7,3h,SI1,-0.0287050625554286,8,7,CP 7,0.0287050625554286
CP,10,CP7,3h,SI2,-0.4150184306568291,8,7,CP 7,0.4150184306568291
CP,10,CP7,3h,SI3,-0.4482028311100166,8,7,CP 7,0.4482028311100166
CP,10,CP7,3h,SI4,-0.769973688265323,8,7,CP 7,0.769973688265323
CP,10,CP7,3h,SI5,-0.6543775599464225,8,7,CP 7,0.6543775599464225
CP,10,CP7,3h,SI6,-0.2257115742406779,8,7,CP 7,0.2257115742406779
CP,10,CP7,3h,SI7,-0.1935746158329975,8,7,CP 7,0.1935746158329975
CP,10,CP7,3h,SI8,-0.27958005603245,8,7,CP 7,0.27958005603245
CP,10,CP7,3h,SI9,-0.1967503915800115,8,7,CP 7,0.1967503915800115
CP,10,CP7,3h,ce,-0.464629982998414,8,7,CP 7,0.464629982998414
CP,10,CP7,3h,co,-0.0671257326478153,8,7,CP 7,0.0671257326478153
CP,10,CP7,6h,st,-2.930932258745557,8,7,CP 7,2.930932258745557
CP,10,CP7,6h,SI1,0.0287834085863954,8,7,CP 7,0.0287834085863954
CP,10,CP7,6h,SI2,0.4161511593090405,8,7,CP 7,0.4161511593090405
CP,10,CP7,6h,SI3,0.449426131453563,8,7,CP 7,0.449426131453563
CP,10,CP7,6h,SI4,0.7720752124235795,8,7,CP 7,0.7720752124235795
CP,10,CP7,6h,SI5,0.6561635823414819,8,7,CP 7,0.6561635823414819
CP,10,CP7,6h,SI6,0.2263276190916825,8,7,CP 7,0.2263276190916825
CP,10,CP7,6h,SI7,0.1941029478238149,8,7,CP 7,0.1941029478238149
CP,10,CP7,6h,SI8,0.2803431265774223,8,7,CP 7,0.2803431265774223
CP,10,CP7,6h,SI9,0.1972873913598135,8,7,CP 7,0.1972873913598135
CP,10,CP7,6h,ce,0.4658981187137023,8,7,CP 7,0.4658981187137023
CP,10,CP7,6h,co,0.0673089419586657,8,7,CP 7,0.0673089419586657
CP,10,CP7,12h,st,-0.6761649031666117,8,7,CP 7,0.6761649031666117
CP,10,CP7,12h,SI1,0.0066403208813686,8,7,CP 7,0.0066403208813686
CP,10,CP7,12h,SI2,0.0960059064815454,8,7,CP 7,0.0960059064815454
CP,10,CP7,12h,SI3,0.1036824292844308,8,7,CP 7,0.1036824292844308
CP,10,CP7,12h,SI4,0.1781174435840318,8,7,CP 7,0.1781174435840318
CP,10,CP7,12h,SI5,0.1513766767524264,8,7,CP 7,0.1513766767524264
CP,10,CP7,12h,SI6,0.0522136914595755,8,7,CP 7,0.0522136914595755
CP,10,CP7,12h,SI7,0.0447794726500492,8,7,CP 7,0.0447794726500492
CP,10,CP7,12h,SI8,0.0646750474938575,8,7,CP 7,0.0646750474938575
CP,10,CP7,12h,SI9,0.0455141225037717,8,7,CP 7,0.0455141225037717
CP,10,CP7,12h,ce,0.1074825101759219,8,7,CP 7,0.1074825101759219
CP,10,CP7,12h,co,0.0155281460654459,8,7,CP 7,0.0155281460654459
CP,10,CP7,24h,st,0.0245364133437474,8,7,CP 7,0.0245364133437474
CP,10,CP7,24h,SI1,-0.0002409614239327,8,7,CP 7,0.0002409614239327
CP,10,CP7,24h,SI2,-0.0034838256079847,8,7,CP 7,0.0034838256079847
CP,10,CP7,24h,SI3,-0.0037623883308533,8,7,CP 7,0.0037623883308533
CP,10,CP7,24h,SI4,-0.0064634576551402,8,7,CP 7,0.0064634576551402
CP,10,CP7,24h,SI5,-0.0054930989378565,8,7,CP 7,0.0054930989378565
CP,10,CP7,24h,SI6,-0.0018947104616865,8,7,CP 7,0.0018947104616865
CP,10,CP7,24h,SI7,-0.0016249403734371,8,7,CP 7,0.0016249403734371
CP,10,CP7,24h,SI8,-0.0023469033824501,8,7,CP 7,0.0023469033824501
CP,10,CP7,24h,SI9,-0.0016515990662936,8,7,CP 7,0.0016515990662936
CP,10,CP7,24h,ce,-0.0039002842125482,8,7,CP 7,0.0039002842125482
CP,10,CP7,24h,co,-0.0005634794242344,8,7,CP 7,0.0005634794242344
VAE,10,VAE7,1h,st,0.0381906367838382,8,7,VAE 7,0.0381906367838382
VAE,10,VAE7,1h,SI1,0.1033222079277038,8,7,VAE 7,0.1033222079277038
VAE,10,VAE7,1h,SI2,0.0364404171705246,8,7,VAE 7,0.0364404171705246
VAE,10,VAE7,1h,SI3,0.0312086343765258,8,7,VAE 7,0.0312086343765258
VAE,10,VAE7,1h,SI4,0.0384415090084075,8,7,VAE 7,0.0384415090084075
VAE,10,VAE7,1h,SI5,0.0420931875705719,8,7,VAE 7,0.0420931875705719
VAE,10,VAE7,1h,SI6,0.041005402803421,8,7,VAE 7,0.041005402803421
VAE,10,VAE7,1h,SI7,0.0421147644519805,8,7,VAE 7,0.0421147644519805
VAE,10,VAE7,1h,SI8,0.030786246061325,8,7,VAE 7,0.030786246061325
VAE,10,VAE7,1h,SI9,0.0493777096271514,8,7,VAE 7,0.0493777096271514
VAE,10,VAE7,1h,ce,0.1038151979446411,8,7,VAE 7,0.1038151979446411
VAE,10,VAE7,1h,co,0.0921985059976577,8,7,VAE 7,0.0921985059976577
VAE,10,VAE7,3h,st,0.1492014229297638,8,7,VAE 7,0.1492014229297638
VAE,10,VAE7,3h,SI1,-0.0886687636375427,8,7,VAE 7,0.0886687636375427
VAE,10,VAE7,3h,SI2,0.0080634355545043,8,7,VAE 7,0.0080634355545043
VAE,10,VAE7,3h,SI3,0.0814167261123657,8,7,VAE 7,0.0814167261123657
VAE,10,VAE7,3h,SI4,0.0119978785514831,8,7,VAE 7,0.0119978785514831
VAE,10,VAE7,3h,SI5,0.0612841844558715,8,7,VAE 7,0.0612841844558715
VAE,10,VAE7,3h,SI6,0.0146374553442001,8,7,VAE 7,0.0146374553442001
VAE,10,VAE7,3h,SI7,0.0453527271747589,8,7,VAE 7,0.0453527271747589
VAE,10,VAE7,3h,SI8,-0.0028913766145706,8,7,VAE 7,0.0028913766145706
VAE,10,VAE7,3h,SI9,-0.0016287267208099,8,7,VAE 7,0.0016287267208099
VAE,10,VAE7,3h,ce,0.018125832080841,8,7,VAE 7,0.018125832080841
VAE,10,VAE7,3h,co,0.0043876767158508,8,7,VAE 7,0.0043876767158508
VAE,10,VAE7,6h,st,-0.0774093270301818,8,7,VAE 7,0.0774093270301818
VAE,10,VAE7,6h,SI1,-0.0579253435134887,8,7,VAE 7,0.0579253435134887
VAE,10,VAE7,6h,SI2,0.0089384317398071,8,7,VAE 7,0.0089384317398071
VAE,10,VAE7,6h,SI3,0.0614203214645385,8,7,VAE 7,0.0614203214645385
VAE,10,VAE7,6h,SI4,0.0073390007019042,8,7,VAE 7,0.0073390007019042
VAE,10,VAE7,6h,SI5,0.0128932893276214,8,7,VAE 7,0.0128932893276214
VAE,10,VAE7,6h,SI6,-0.013147622346878,8,7,VAE 7,0.013147622346878
VAE,10,VAE7,6h,SI7,-0.0117895901203155,8,7,VAE 7,0.0117895901203155
VAE,10,VAE7,6h,SI8,-0.0075563192367553,8,7,VAE 7,0.0075563192367553
VAE,10,VAE7,6h,SI9,-0.0048946738243103,8,7,VAE 7,0.0048946738243103
VAE,10,VAE7,6h,ce,-0.0134928822517395,8,7,VAE 7,0.0134928822517395
VAE,10,VAE7,6h,co,-0.0240134894847869,8,7,VAE 7,0.0240134894847869
VAE,10,VAE7,12h,st,-0.0020020008087158,8,7,VAE 7,0.0020020008087158
VAE,10,VAE7,12h,SI1,0.0169371366500854,8,7,VAE 7,0.0169371366500854
VAE,10,VAE7,12h,SI2,-0.0330222249031066,8,7,VAE 7,0.0330222249031066
VAE,10,VAE7,12h,SI3,0.0231227278709411,8,7,VAE 7,0.0231227278709411
VAE,10,VAE7,12h,SI4,-0.007709577679634,8,7,VAE 7,0.007709577679634
VAE,10,VAE7,12h,SI5,-0.0229496359825134,8,7,VAE 7,0.0229496359825134
VAE,10,VAE7,12h,SI6,-0.0278782844543457,8,7,VAE 7,0.0278782844543457
VAE,10,VAE7,12h,SI7,0.0017118453979492,8,7,VAE 7,0.0017118453979492
VAE,10,VAE7,12h,SI8,-0.0008883476257324,8,7,VAE 7,0.0008883476257324
VAE,10,VAE7,12h,SI9,-0.01468425989151,8,7,VAE 7,0.01468425989151
VAE,10,VAE7,12h,ce,-0.0195435434579849,8,7,VAE 7,0.0195435434579849
VAE,10,VAE7,12h,co,0.0123266875743865,8,7,VAE 7,0.0123266875743865
VAE,10,VAE7,24h,st,-0.0545588806271553,8,7,VAE 7,0.0545588806271553
VAE,10,VAE7,24h,SI1,-0.0679794400930404,8,7,VAE 7,0.0679794400930404
VAE,10,VAE7,24h,SI2,-0.053809180855751,8,7,VAE 7,0.053809180855751
VAE,10,VAE7,24h,SI3,-0.0619831681251525,8,7,VAE 7,0.0619831681251525
VAE,10,VAE7,24h,SI4,-0.0569300949573516,8,7,VAE 7,0.0569300949573516
VAE,10,VAE7,24h,SI5,-0.0542370378971099,8,7,VAE 7,0.0542370378971099
VAE,10,VAE7,24h,SI6,-0.0561330020427703,8,7,VAE 7,0.0561330020427703
VAE,10,VAE7,24h,SI7,-0.0697477459907531,8,7,VAE 7,0.0697477459907531
VAE,10,VAE7,24h,SI8,-0.0501641631126403,8,7,VAE 7,0.0501641631126403
VAE,10,VAE7,24h,SI9,-0.0608215928077697,8,7,VAE 7,0.0608215928077697
VAE,10,VAE7,24h,ce,-0.0384256839752197,8,7,VAE 7,0.0384256839752197
VAE,10,VAE7,24h,co,-0.0398393273353576,8,7,VAE 7,0.0398393273353576
weighted_CPVAE,10,CPVAE7,1h,st,-0.0094311125576496,8,7,weighted CPVAE 7,0.0094311125576496
weighted_CPVAE,10,CPVAE7,1h,SI1,0.005028196144849,8,7,weighted CPVAE 7,0.005028196144849
weighted_CPVAE,10,CPVAE7,1h,SI2,0.0084018120542168,8,7,weighted CPVAE 7,0.0084018120542168
weighted_CPVAE,10,CPVAE7,1h,SI3,0.0030048538465052,8,7,weighted CPVAE 7,0.0030048538465052
weighted_CPVAE,10,CPVAE7,1h,SI4,0.0052194553427398,8,7,weighted CPVAE 7,0.0052194553427398
weighted_CPVAE,10,CPVAE7,1h,SI5,0.0018123374320566,8,7,weighted CPVAE 7,0.0018123374320566
weighted_CPVAE,10,CPVAE7,1h,SI6,0.0001531971356598,8,7,weighted CPVAE 7,0.0001531971356598
weighted_CPVAE,10,CPVAE7,1h,SI7,-8.637233008812473e-07,8,7,weighted CPVAE 7,8.637233008812473e-07
weighted_CPVAE,10,CPVAE7,1h,SI8,-2.858122206816915e-05,8,7,weighted CPVAE 7,2.858122206816915e-05
weighted_CPVAE,10,CPVAE7,1h,SI9,0.000502233102452,8,7,weighted CPVAE 7,0.000502233102452
weighted_CPVAE,10,CPVAE7,1h,ce,9.458445856580512e-05,8,7,weighted CPVAE 7,9.458445856580512e-05
weighted_CPVAE,10,CPVAE7,1h,co,0.0003463359025772,8,7,weighted CPVAE 7,0.0003463359025772
weighted_CPVAE,10,CPVAE7,3h,st,-0.1815935373306274,8,7,weighted CPVAE 7,0.1815935373306274
weighted_CPVAE,10,CPVAE7,3h,SI1,0.096816562116146,8,7,weighted CPVAE 7,0.096816562116146
weighted_CPVAE,10,CPVAE7,3h,SI2,0.1617746204137802,8,7,weighted CPVAE 7,0.1617746204137802
weighted_CPVAE,10,CPVAE7,3h,SI3,0.0578576512634754,8,7,weighted CPVAE 7,0.0578576512634754
weighted_CPVAE,10,CPVAE7,3h,SI4,0.1004992052912712,8,7,weighted CPVAE 7,0.1004992052912712
weighted_CPVAE,10,CPVAE7,3h,SI5,0.0348960682749748,8,7,weighted CPVAE 7,0.0348960682749748
weighted_CPVAE,10,CPVAE7,3h,SI6,0.002949769841507,8,7,weighted CPVAE 7,0.002949769841507
weighted_CPVAE,10,CPVAE7,3h,SI7,-1.663076000113506e-05,8,7,weighted CPVAE 7,1.663076000113506e-05
weighted_CPVAE,10,CPVAE7,3h,SI8,-0.0005503237480297,8,7,weighted CPVAE 7,0.0005503237480297
weighted_CPVAE,10,CPVAE7,3h,SI9,0.0096703637391328,8,7,weighted CPVAE 7,0.0096703637391328
weighted_CPVAE,10,CPVAE7,3h,ce,0.0018211982678622,8,7,weighted CPVAE 7,0.0018211982678622
weighted_CPVAE,10,CPVAE7,3h,co,0.0066686044447124,8,7,weighted CPVAE 7,0.0066686044447124
weighted_CPVAE,10,CPVAE7,6h,st,0.1793988049030304,8,7,weighted CPVAE 7,0.1793988049030304
weighted_CPVAE,10,CPVAE7,6h,SI1,-0.0956464409828186,8,7,weighted CPVAE 7,0.0956464409828186
weighted_CPVAE,10,CPVAE7,6h,SI2,-0.1598194241523742,8,7,weighted CPVAE 7,0.1598194241523742
weighted_CPVAE,10,CPVAE7,6h,SI3,-0.0571583844721317,8,7,weighted CPVAE 7,0.0571583844721317
weighted_CPVAE,10,CPVAE7,6h,SI4,-0.0992845743894577,8,7,weighted CPVAE 7,0.0992845743894577
weighted_CPVAE,10,CPVAE7,6h,SI5,-0.034474316984415,8,7,weighted CPVAE 7,0.034474316984415
weighted_CPVAE,10,CPVAE7,6h,SI6,-0.0029141190461814,8,7,weighted CPVAE 7,0.0029141190461814
weighted_CPVAE,10,CPVAE7,6h,SI7,1.642976167204324e-05,8,7,weighted CPVAE 7,1.642976167204324e-05
weighted_CPVAE,10,CPVAE7,6h,SI8,0.0005436725914478,8,7,weighted CPVAE 7,0.0005436725914478
weighted_CPVAE,10,CPVAE7,6h,SI9,-0.0095534874126315,8,7,weighted CPVAE 7,0.0095534874126315
weighted_CPVAE,10,CPVAE7,6h,ce,-0.0017991873901337,8,7,weighted CPVAE 7,0.0017991873901337
weighted_CPVAE,10,CPVAE7,6h,co,-0.0065880077891051,8,7,weighted CPVAE 7,0.0065880077891051
weighted_CPVAE,10,CPVAE7,12h,st,0.0682326629757881,8,7,weighted CPVAE 7,0.0682326629757881
weighted_CPVAE,10,CPVAE7,12h,SI1,-0.0363782308995723,8,7,weighted CPVAE 7,0.0363782308995723
weighted_CPVAE,10,CPVAE7,12h,SI2,-0.0607858225703239,8,7,weighted CPVAE 7,0.0607858225703239
weighted_CPVAE,10,CPVAE7,12h,SI3,-0.0217396579682827,8,7,weighted CPVAE 7,0.0217396579682827
weighted_CPVAE,10,CPVAE7,12h,SI4,-0.0377619601786136,8,7,weighted CPVAE 7,0.0377619601786136
weighted_CPVAE,10,CPVAE7,12h,SI5,-0.0131119843572378,8,7,weighted CPVAE 7,0.0131119843572378
weighted_CPVAE,10,CPVAE7,12h,SI6,-0.0011083579156547,8,7,weighted CPVAE 7,0.0011083579156547
weighted_CPVAE,10,CPVAE7,12h,SI7,6.248906174732838e-06,8,7,weighted CPVAE 7,6.248906174732838e-06
weighted_CPVAE,10,CPVAE7,12h,SI8,0.0002067807799903,8,7,weighted CPVAE 7,0.0002067807799903
weighted_CPVAE,10,CPVAE7,12h,SI9,-0.0036335797049105,8,7,weighted CPVAE 7,0.0036335797049105
weighted_CPVAE,10,CPVAE7,12h,ce,-0.0006843041046522,8,7,weighted CPVAE 7,0.0006843041046522
weighted_CPVAE,10,CPVAE7,12h,co,-0.0025056872982531,8,7,weighted CPVAE 7,0.0025056872982531
weighted_CPVAE,10,CPVAE7,24h,st,0.002938445424661,8,7,weighted CPVAE 7,0.002938445424661
weighted_CPVAE,10,CPVAE7,24h,SI1,-0.0015666316030547,8,7,weighted CPVAE 7,0.0015666316030547
weighted_CPVAE,10,CPVAE7,24h,SI2,-0.0026177465915679,8,7,weighted CPVAE 7,0.0026177465915679
weighted_CPVAE,10,CPVAE7,24h,SI3,-0.0009362202254123,8,7,weighted CPVAE 7,0.0009362202254123
weighted_CPVAE,10,CPVAE7,24h,SI4,-0.0016262220451608,8,7,weighted CPVAE 7,0.0016262220451608
weighted_CPVAE,10,CPVAE7,24h,SI5,-0.0005646687350235,8,7,weighted CPVAE 7,0.0005646687350235
weighted_CPVAE,10,CPVAE7,24h,SI6,-4.77315261377953e-05,8,7,weighted CPVAE 7,4.77315261377953e-05
weighted_CPVAE,10,CPVAE7,24h,SI7,2.69109676764856e-07,8,7,weighted CPVAE 7,2.69109676764856e-07
weighted_CPVAE,10,CPVAE7,24h,SI8,8.90503179107327e-06,8,7,weighted CPVAE 7,8.90503179107327e-06
weighted_CPVAE,10,CPVAE7,24h,SI9,-0.0001564804260851,8,7,weighted CPVAE 7,0.0001564804260851
weighted_CPVAE,10,CPVAE7,24h,ce,-2.9469614673871547e-05,8,7,weighted CPVAE 7,2.9469614673871547e-05
weighted_CPVAE,10,CPVAE7,24h,co,-0.0001079076319001,8,7,weighted CPVAE 7,0.0001079076319001
PCA,10,PC8,1h,st,0.0457405890240662,8,8,PCA 8,0.0457405890240662
PCA,10,PC8,1h,SI1,0.8674030366898424,8,8,PCA 8,0.8674030366898424
PCA,10,PC8,1h,SI2,0.0400021319915174,8,8,PCA 8,0.0400021319915174
PCA,10,PC8,1h,SI3,-0.4332845966145175,8,8,PCA 8,0.4332845966145175
PCA,10,PC8,1h,SI4,-0.5092211067501076,8,8,PCA 8,0.5092211067501076
PCA,10,PC8,1h,SI5,-0.5647279580106193,8,8,PCA 8,0.5647279580106193
PCA,10,PC8,1h,SI6,-0.6010112879284798,8,8,PCA 8,0.6010112879284798
PCA,10,PC8,1h,SI7,-0.5471278266356329,8,8,PCA 8,0.5471278266356329
PCA,10,PC8,1h,SI8,-0.5185991098139433,8,8,PCA 8,0.5185991098139433
PCA,10,PC8,1h,SI9,-0.3485566248396561,8,8,PCA 8,0.3485566248396561
PCA,10,PC8,1h,ce,0.3274502879382189,8,8,PCA 8,0.3274502879382189
PCA,10,PC8,1h,co,0.3662286983330158,8,8,PCA 8,0.3662286983330158
PCA,10,PC8,3h,st,-0.0628968158460712,8,8,PCA 8,0.0628968158460712
PCA,10,PC8,3h,SI1,0.9307073727692162,8,8,PCA 8,0.9307073727692162
PCA,10,PC8,3h,SI2,0.4649953255734224,8,8,PCA 8,0.4649953255734224
PCA,10,PC8,3h,SI3,0.9976554034085804,8,8,PCA 8,0.9976554034085804
PCA,10,PC8,3h,SI4,1.600980860344685,8,8,PCA 8,1.600980860344685
PCA,10,PC8,3h,SI5,1.322834110052024,8,8,PCA 8,1.322834110052024
PCA,10,PC8,3h,SI6,0.2085771495674803,8,8,PCA 8,0.2085771495674803
PCA,10,PC8,3h,SI7,0.3616911360147604,8,8,PCA 8,0.3616911360147604
PCA,10,PC8,3h,SI8,0.126657034937325,8,8,PCA 8,0.126657034937325
PCA,10,PC8,3h,SI9,-0.1380820498927341,8,8,PCA 8,0.1380820498927341
PCA,10,PC8,3h,ce,-0.5590875927880979,8,8,PCA 8,0.5590875927880979
PCA,10,PC8,3h,co,-0.6179698852039682,8,8,PCA 8,0.6179698852039682
PCA,10,PC8,6h,st,0.5295009736667197,8,8,PCA 8,0.5295009736667197
PCA,10,PC8,6h,SI1,0.5369820396360553,8,8,PCA 8,0.5369820396360553
PCA,10,PC8,6h,SI2,0.4000328151541386,8,8,PCA 8,0.4000328151541386
PCA,10,PC8,6h,SI3,0.60768030335577,8,8,PCA 8,0.60768030335577
PCA,10,PC8,6h,SI4,0.7613034531713687,8,8,PCA 8,0.7613034531713687
PCA,10,PC8,6h,SI5,0.4526673026028729,8,8,PCA 8,0.4526673026028729
PCA,10,PC8,6h,SI6,-0.4651474263857262,8,8,PCA 8,0.4651474263857262
PCA,10,PC8,6h,SI7,-0.5302800588173623,8,8,PCA 8,0.5302800588173623
PCA,10,PC8,6h,SI8,-0.4524590247774644,8,8,PCA 8,0.4524590247774644
PCA,10,PC8,6h,SI9,-0.5601409016758037,8,8,PCA 8,0.5601409016758037
PCA,10,PC8,6h,ce,-0.2095636907320353,8,8,PCA 8,0.2095636907320353
PCA,10,PC8,6h,co,-0.3472467886303827,8,8,PCA 8,0.3472467886303827
PCA,10,PC8,12h,st,0.1177568182749489,8,8,PCA 8,0.1177568182749489
PCA,10,PC8,12h,SI1,0.9319432209292644,8,8,PCA 8,0.9319432209292644
PCA,10,PC8,12h,SI2,1.0391319757067157,8,8,PCA 8,1.0391319757067157
PCA,10,PC8,12h,SI3,0.8586163062590503,8,8,PCA 8,0.8586163062590503
PCA,10,PC8,12h,SI4,0.2474357579735632,8,8,PCA 8,0.2474357579735632
PCA,10,PC8,12h,SI5,-0.3513799408634045,8,8,PCA 8,0.3513799408634045
PCA,10,PC8,12h,SI6,-0.5928567455473862,8,8,PCA 8,0.5928567455473862
PCA,10,PC8,12h,SI7,-0.6595562324386407,8,8,PCA 8,0.6595562324386407
PCA,10,PC8,12h,SI8,-0.4527910428865447,8,8,PCA 8,0.4527910428865447
PCA,10,PC8,12h,SI9,-0.5340084997558953,8,8,PCA 8,0.5340084997558953
PCA,10,PC8,12h,ce,-0.3687797414079585,8,8,PCA 8,0.3687797414079585
PCA,10,PC8,12h,co,-0.456544744122527,8,8,PCA 8,0.456544744122527
PCA,10,PC8,24h,st,0.1075279599893165,8,8,PCA 8,0.1075279599893165
PCA,10,PC8,24h,SI1,0.1620703420913054,8,8,PCA 8,0.1620703420913054
PCA,10,PC8,24h,SI2,-0.0698622491032341,8,8,PCA 8,0.0698622491032341
PCA,10,PC8,24h,SI3,-0.1451888227657936,8,8,PCA 8,0.1451888227657936
PCA,10,PC8,24h,SI4,-0.3539970252312187,8,8,PCA 8,0.3539970252312187
PCA,10,PC8,24h,SI5,-0.399231189313078,8,8,PCA 8,0.399231189313078
PCA,10,PC8,24h,SI6,-0.4482703039577156,8,8,PCA 8,0.4482703039577156
PCA,10,PC8,24h,SI7,-0.4912356995130794,8,8,PCA 8,0.4912356995130794
PCA,10,PC8,24h,SI8,-0.5079112379554104,8,8,PCA 8,0.5079112379554104
PCA,10,PC8,24h,SI9,-0.3687889325929054,8,8,PCA 8,0.3687889325929054
